,output,output_bit,output_blur,score_bit,score_blur,anomaly
66,0.030827349051833153,0.02689829096198082,0.040813617408275604,0.007858116179704666,0.019972536712884903,0.0
67,0.03922778367996216,0.04239168018102646,0.8053146004676819,0.006327793002128601,1.5321736335754395,0.0
68,0.03873139247298241,0.15201130509376526,0.38514280319213867,0.2265598252415657,0.6928228214383125,0.0
69,0.020729392766952515,0.02398444339632988,0.02652738243341446,0.00651010125875473,0.01159597933292389,0.0
70,0.03610456362366676,0.046487897634506226,0.021734673529863358,0.020766668021678925,0.02873978018760681,0.0
71,0.08304787427186966,0.06627530604600906,0.024130264297127724,0.03354513645172119,0.11783521994948387,0.0
72,0.033691614866256714,0.06160375475883484,0.021119404584169388,0.05582427978515625,0.025144420564174652,0.0
73,0.05357718840241432,0.03673737496137619,0.030008768662810326,0.03367962688207626,0.04713683947920799,0.0
74,0.023489121347665787,0.12126345187425613,0.02403970994055271,0.1955486610531807,0.0011011771857738495,0.0
75,0.07226964086294174,0.10648476332426071,0.312725305557251,0.06843024492263794,0.48091132938861847,0.0
76,0.03150029480457306,0.04979105293750763,0.02801925130188465,0.03658151626586914,0.006962087005376816,0.0
77,0.021160155534744263,0.038742098957300186,0.024826398119330406,0.03516388684511185,0.007332485169172287,0.0
78,0.0838397964835167,0.06613146513700485,0.06227775290608406,0.03541666269302368,0.043124087154865265,1.0
79,0.04825352132320404,0.08145178854465485,0.5305924415588379,0.06639653444290161,0.9646778404712677,0.0
80,0.18893028795719147,0.19459308683872223,0.07583782076835632,0.011325597763061523,0.2261849343776703,1.0
81,0.04062621667981148,0.020954949781298637,0.05320069566369057,0.03934253379702568,0.02514895796775818,0.0
82,0.8411062359809875,0.7910863161087036,0.9091538190841675,0.10003983974456787,0.13609516620635986,1.0
83,0.03985292464494705,0.05272720381617546,0.22598353028297424,0.025748558342456818,0.3722612112760544,0.0
84,0.03211038187146187,0.026331612840294838,0.025008326396346092,0.01155753806233406,0.014204110950231552,0.0
85,0.34677717089653015,0.3244659900665283,0.42963510751724243,0.04462236166000366,0.16571587324142456,0.0
86,0.02573534846305847,0.03944716602563858,0.03811155632138252,0.027423635125160217,0.024752415716648102,0.0
87,0.021231481805443764,0.020283913239836693,0.025347450748085976,0.0018951371312141418,0.008231937885284424,0.0
88,0.11967899650335312,0.6324760317802429,0.3938907980918884,1.0255940705537796,0.5484236031770706,0.0
89,0.023056574165821075,0.022447409108281136,0.1044992059469223,0.0012183301150798798,0.16288526356220245,1.0
90,0.22443969547748566,0.22585532069206238,0.31681403517723083,0.0028312504291534424,0.18474867939949036,1.0
91,0.02016718126833439,0.02878977730870247,0.05178589001297951,0.01724519208073616,0.06323741748929024,0.0
92,0.021854497492313385,0.03319448232650757,0.021676799282431602,0.022679969668388367,0.00035539641976356506,0.0
93,0.9758291840553284,0.9471542239189148,0.716882050037384,0.05734992027282715,0.5178942680358887,1.0
94,0.04380771145224571,0.055462393909692764,0.071803517639637,0.023309364914894104,0.05599161237478256,0.0
95,0.06759864836931229,0.058327559381723404,0.07603050023317337,0.018542177975177765,0.016863703727722168,0.0
96,0.08331488072872162,0.12619279325008392,0.027224596589803696,0.08575582504272461,0.11218056827783585,0.0
97,0.7454052567481995,0.6177765130996704,0.13696308434009552,0.2552574872970581,1.2168843448162079,1.0
98,0.04926836118102074,0.023820260539650917,0.04378795996308327,0.05089620128273964,0.010960802435874939,0.0
99,0.05941970646381378,0.030559007078409195,0.20965927839279175,0.057721398770809174,0.30047914385795593,0.0
100,0.04593612626194954,0.03230024501681328,0.38450369238853455,0.027271762490272522,0.67713513225317,1.0
101,1.0,1.0,1.0,0.0,0.0,1.0
102,0.02799944020807743,0.022517355158925056,0.029058948159217834,0.010964170098304749,0.0021190159022808075,0.0
103,0.05677710101008415,0.10949097573757172,0.08512309938669205,0.10542774945497513,0.05669199675321579,0.0
104,0.045507680624723434,0.07361255586147308,0.16663974523544312,0.0562097504734993,0.24226412922143936,0.0
105,0.022941680625081062,0.03382313996553421,0.021130789071321487,0.021762918680906296,0.0036217831075191498,0.0
106,0.2615916132926941,0.15337565541267395,0.3556007146835327,0.21643191576004028,0.18801820278167725,0.0
107,0.020105965435504913,0.02176806330680847,0.019958926364779472,0.0033241957426071167,0.00029407814145088196,0.0
108,0.024167500436306,0.02230721339583397,0.027202947065234184,0.0037205740809440613,0.006070893257856369,0.0
109,0.1043776273727417,0.08129466325044632,0.19122834503650665,0.04616592824459076,0.1737014353275299,0.0
110,0.994260311126709,0.9798263311386108,0.2483663707971573,0.02886795997619629,1.4917878806591034,1.0
111,0.028787972405552864,0.027577219530940056,0.7216448783874512,0.0024215057492256165,1.3857138119637966,0.0
112,0.03386282920837402,0.021431036293506622,0.06505881994962692,0.024863585829734802,0.0623919814825058,0.0
113,0.02356184460222721,0.11391297727823257,0.021542463451623917,0.18070226535201073,0.004038762301206589,1.0
114,0.019920868799090385,0.0281416866928339,0.021089540794491768,0.01644163578748703,0.002337343990802765,0.0
115,0.04990891367197037,0.0350472554564476,0.059693846851587296,0.029723316431045532,0.019569866359233856,0.0
116,0.04199374467134476,0.10402294248342514,0.05385986343026161,0.12405839562416077,0.02373223751783371,0.0
117,0.03263842314481735,0.02599470317363739,0.041408855468034744,0.013287439942359924,0.017540864646434784,0.0
118,0.05795656889677048,0.05634075403213501,0.06855762004852295,0.003231629729270935,0.021202102303504944,0.0
119,0.04650001972913742,0.048683781176805496,0.023977335542440414,0.004367522895336151,0.04504536837339401,0.0
120,0.046616535633802414,0.056892331689596176,0.046080220490694046,0.020551592111587524,0.0010726302862167358,0.0
121,0.04342275485396385,0.02793963998556137,0.04318792372941971,0.030966229736804962,0.00046966224908828735,0.0
122,0.02411423623561859,0.02285374514758587,0.020369000732898712,0.002520982176065445,0.007490471005439758,0.0
123,0.02338184230029583,0.022681182250380516,0.02344529703259468,0.0014013200998306274,0.00012690946459770203,0.0
124,0.1912686824798584,0.20609533786773682,0.20361383259296417,0.029653310775756836,0.024690300226211548,0.0
125,0.06919524073600769,0.10733417421579361,0.22185754776000977,0.07627786695957184,0.30532461404800415,1.0
126,0.028784941881895065,0.020170245319604874,0.02436787076294422,0.017229393124580383,0.008834142237901688,0.0
127,0.028477052226662636,0.026700055226683617,0.026543311774730682,0.0035539939999580383,0.003867480903863907,0.0
128,0.5568059086799622,0.09516016393899918,0.9056110382080078,0.923291489481926,0.6976102590560913,1.0
129,0.042055778205394745,0.03791196271777153,0.07515732944011688,0.00828763097524643,0.06620310246944427,0.0
130,0.09953803569078445,0.0903560072183609,0.1183156669139862,0.018364056944847107,0.0375552624464035,0.0
131,0.9999992847442627,0.9999986886978149,0.9999858140945435,1.1920928955078125e-06,2.6941299438476562e-05,1.0
132,1.0,1.0,1.0,0.0,0.0,0.0
133,0.02187659777700901,0.033498216420412064,0.22561860084533691,0.023243237286806107,0.4074840061366558,0.0
134,0.04593416303396225,0.026393365114927292,0.16968059539794922,0.039081595838069916,0.24749286472797394,1.0
135,0.18296310305595398,0.18779051303863525,0.06056765094399452,0.009654819965362549,0.24479090422391891,1.0
136,0.042917683720588684,0.03884238749742508,0.06042489781975746,0.00815059244632721,0.035014428198337555,0.0
137,0.028828337788581848,0.022435717284679413,0.039813075214624405,0.01278524100780487,0.021969474852085114,0.0
138,0.9302588105201721,0.7806791067123413,0.9441846013069153,0.2991594076156616,0.027851581573486328,1.0
139,0.020984480157494545,0.04214073345065117,0.07518245279788971,0.04231250658631325,0.10839594528079033,0.0
140,0.05380873754620552,0.0806933119893074,0.05743417888879776,0.053769148886203766,0.007250882685184479,0.0
141,0.03386352211236954,0.040855467319488525,0.29613345861434937,0.013983890414237976,0.5245398730039597,1.0
142,0.04566619545221329,0.03245602548122406,0.03164207190275192,0.026420339941978455,0.02804824709892273,0.0
143,0.05991295725107193,0.05632530525326729,0.059608135372400284,0.0071753039956092834,0.0006096437573432922,1.0
144,0.0944405272603035,0.11911822110414505,0.0958310142159462,0.049355387687683105,0.0027809739112854004,0.0
145,0.020911764353513718,0.023187698796391487,0.05838802084326744,0.004551868885755539,0.07495251297950745,0.0
146,0.12484148889780045,0.09785523265600204,0.04101497679948807,0.0539725124835968,0.16765302419662476,1.0
147,0.0405740886926651,0.03681802749633789,0.02982966974377632,0.007512122392654419,0.021488837897777557,0.0
148,0.036024756729602814,0.030618619173765182,0.035946074873209,0.010812275111675262,0.00015736371278762817,0.0
149,0.051729850471019745,0.09134404361248016,0.18644417822360992,0.07922838628292084,0.26942865550518036,0.0
150,0.35883063077926636,0.34023287892341614,0.3015381395816803,0.03719550371170044,0.11458498239517212,1.0
151,0.9479499459266663,0.9124811291694641,0.956508994102478,0.0709376335144043,0.017118096351623535,1.0
152,0.03565116971731186,0.04762586951255798,0.026726970449090004,0.02394939959049225,0.01784839853644371,0.0
153,0.03166058659553528,0.020931435748934746,0.18169492483139038,0.021458301693201065,0.3000686764717102,0.0
154,0.03412630409002304,0.0343937873840332,0.030451985076069832,0.0005349665880203247,0.007348638027906418,0.0
155,0.036118339747190475,0.04571240395307541,0.05348082259297371,0.019188128411769867,0.03472496569156647,0.0
156,0.9633548855781555,0.9603034853935242,0.9552087783813477,0.006102800369262695,0.016292214393615723,1.0
157,0.04719097539782524,0.03989311307668686,0.06781250238418579,0.014595724642276764,0.0412430539727211,1.0
158,0.7407630085945129,0.7027996778488159,0.1943175047636032,0.07592666149139404,1.0928910076618195,1.0
159,0.029993129894137383,0.042373817414045334,0.03531008958816528,0.024761375039815903,0.010633919388055801,0.0
160,0.824347198009491,0.7126907110214233,0.7769419550895691,0.22331297397613525,0.09481048583984375,1.0
161,0.021902846172451973,0.021084871143102646,0.031146937981247902,0.0016359500586986542,0.018488183617591858,0.0
162,0.022955287247896194,0.04965328052639961,0.1213039830327034,0.053395986557006836,0.1966973915696144,0.0
163,0.35739579796791077,0.337125688791275,0.33586809039115906,0.040540218353271484,0.04305541515350342,1.0
164,0.8261004686355591,0.6440090537071228,0.4947628974914551,0.36418282985687256,0.662675142288208,1.0
165,0.03772083297371864,0.042798034846782684,0.03632238879799843,0.010154403746128082,0.0027968883514404297,0.0
166,0.03301527723670006,0.04413716867566109,0.0468883141875267,0.022243782877922058,0.02774607390165329,0.0
167,0.03001824952661991,0.022087763994932175,0.0252449419349432,0.015860971063375473,0.009546615183353424,0.0
168,0.020799366757273674,0.024751082062721252,0.023432374000549316,0.007903430610895157,0.005266014486551285,0.0
169,0.02130439691245556,0.020332666113972664,0.025557463988661766,0.0019434615969657898,0.008506134152412415,0.0
170,0.9370853304862976,0.9297332167625427,0.9325585961341858,0.014704227447509766,0.009053468704223633,1.0
171,0.02455488033592701,0.026444314047694206,0.02160959132015705,0.0037788674235343933,0.005890578031539917,0.0
172,0.026508839800953865,0.025532735511660576,0.027549203485250473,0.0019522085785865784,0.002080727368593216,0.0
173,0.5071486234664917,0.4319872260093689,0.858292818069458,0.1503227949142456,0.7022883892059326,1.0
174,0.034793004393577576,0.03701872006058693,0.04484209045767784,0.004451431334018707,0.02009817212820053,0.0
175,0.047043588012456894,0.09575589001178741,0.09633659571409225,0.09742460399866104,0.09858601540327072,0.0
176,0.9785138964653015,0.8467386960983276,0.912966251373291,0.26355040073394775,0.131095290184021,1.0
177,0.2927379012107849,0.2493615746498108,0.7731635570526123,0.08675265312194824,0.9608513116836548,1.0
178,0.10554158687591553,0.11447398364543915,0.16174811124801636,0.01786479353904724,0.11241304874420166,0.0
179,0.34852153062820435,0.3020091950893402,0.826107919216156,0.09302467107772827,0.9551727771759033,1.0
180,0.021906539797782898,0.0205161701887846,0.02168854884803295,0.0027807392179965973,0.0004359818994998932,0.0
181,0.02846420556306839,0.5507012009620667,0.039854809641838074,1.0444739907979965,0.022781208157539368,0.0
182,0.03123984858393669,0.03181798756122589,0.07290596514940262,0.0011562779545783997,0.08333223313093185,0.0
183,0.999994158744812,0.9998162388801575,0.9966712594032288,0.00035583972930908203,0.006645798683166504,1.0
184,0.9863513112068176,0.026478461921215057,0.33001136779785156,1.9197456985712051,1.3126798868179321,1.0
185,0.09591510891914368,0.08713912963867188,0.0863659679889679,0.017551958560943604,0.019098281860351562,0.0
186,0.02694275975227356,0.03094782680273056,0.06942437589168549,0.008010134100914001,0.08496323227882385,0.0
187,0.9226734042167664,0.9260926842689514,0.9996566772460938,0.006838560104370117,0.15396654605865479,0.0
188,0.02661530300974846,0.035428691655397415,0.09448894113302231,0.017626777291297913,0.1357472762465477,0.0
189,0.9998961687088013,0.999875545501709,0.999913215637207,4.124641418457031e-05,3.409385681152344e-05,1.0
190,0.0342036709189415,0.026931997388601303,0.023108970373868942,0.01454334706068039,0.02218940109014511,0.0
191,0.05936312675476074,0.05828128382563591,0.05286245048046112,0.0021636858582496643,0.013001352548599243,0.0
192,0.033711809664964676,0.04330024868249893,0.043485622853040695,0.019176878035068512,0.01954762637615204,0.0
193,0.47517967224121094,0.40712252259254456,0.5192853808403015,0.13611429929733276,0.08821141719818115,1.0
194,0.0350496843457222,0.03332078456878662,0.052949998527765274,0.003457799553871155,0.03580062836408615,0.0
195,0.10687336325645447,0.14656303822994232,0.31918078660964966,0.07937934994697571,0.4246148467063904,0.0
196,0.04225501790642738,0.04392612725496292,0.03670007735490799,0.0033422186970710754,0.011109881103038788,0.0
197,0.8918440937995911,0.0249638669192791,0.9354079961776733,1.733760453760624,0.08712780475616455,0.0
198,0.02492486499249935,0.025046855211257935,0.04156723618507385,0.00024398043751716614,0.033284742385149,0.0
199,0.0249510295689106,0.02058975212275982,0.02132469229400158,0.00872255489230156,0.007252674549818039,0.0
200,0.04957376793026924,0.03515416756272316,0.05673206225037575,0.028839200735092163,0.014316588640213013,0.0
201,0.05101032555103302,0.054102491587400436,0.04104863479733467,0.006184332072734833,0.019923381507396698,0.0
202,0.021650509908795357,0.03302183747291565,0.025749480351805687,0.022742655128240585,0.00819794088602066,0.0
203,0.9606403112411499,0.9566407799720764,0.958433210849762,0.007999062538146973,0.004414200782775879,1.0
204,0.21300670504570007,0.24836930632591248,0.1471460908651352,0.0707252025604248,0.13172122836112976,0.0
205,0.023191502317786217,0.027726730331778526,0.26239603757858276,0.00907045602798462,0.4784090705215931,0.0
206,0.04368816316127777,0.06735341250896454,0.1052217185497284,0.047330498695373535,0.12306711077690125,1.0
207,0.9997779726982117,0.9998151659965515,0.999907374382019,7.43865966796875e-05,0.0002588033676147461,1.0
208,0.0430554635822773,0.03272778540849686,0.03812228888273239,0.020655356347560883,0.009866349399089813,0.0
209,0.07926230132579803,0.08212181180715561,0.4184170365333557,0.005719020962715149,0.6783094704151154,0.0
210,0.022226577624678612,0.08510618656873703,0.29396408796310425,0.12575921788811684,0.5434750206768513,0.0
211,0.025061100721359253,0.03165088966488838,0.022183088585734367,0.013179577887058258,0.005756024271249771,0.0
212,0.7828530073165894,0.8546441197395325,0.9999997615814209,0.14358222484588623,0.4342935085296631,0.0
213,0.43629589676856995,0.4366402328014374,0.31258872151374817,0.0006886720657348633,0.24741435050964355,1.0
214,0.03110688179731369,0.027022143825888634,0.49751555919647217,0.008169475942850113,0.932817354798317,0.0
215,0.03264950215816498,0.029541149735450745,0.03353089839220047,0.006216704845428467,0.0017627924680709839,0.0
216,0.23310430347919464,0.18536505103111267,0.08659160882234573,0.09547850489616394,0.2930253893136978,1.0
217,0.03766606003046036,0.04258110746741295,0.02987615205347538,0.009830094873905182,0.015579815953969955,0.0
218,0.02877712994813919,0.046023592352867126,0.047539517283439636,0.03449292480945587,0.03752477467060089,0.0
219,0.12776392698287964,0.18719027936458588,0.7546557188034058,0.11885270476341248,1.2537835836410522,1.0
220,0.02329345792531967,0.03242772817611694,0.02354109287261963,0.018268540501594543,0.0004952698945999146,1.0
221,0.07174321264028549,0.03807586058974266,0.0511966347694397,0.06733470410108566,0.04109315574169159,1.0
222,0.8006794452667236,0.7688911557197571,0.6494559049606323,0.0635765790939331,0.3024470806121826,1.0
223,0.029030002653598785,0.03238910436630249,0.03489552065730095,0.00671820342540741,0.011731036007404327,0.0
224,0.610173225402832,0.6537430286407471,0.21213176846504211,0.08713960647583008,0.7960829138755798,1.0
225,0.025500478222966194,0.025028249248862267,0.032008785754442215,0.0009444579482078552,0.013016615062952042,0.0
226,0.11486993730068207,0.10780594497919083,0.18489381670951843,0.014127984642982483,0.14004775881767273,0.0
227,0.040748804807662964,0.021245403215289116,0.02530607208609581,0.039006803184747696,0.030885465443134308,0.0
228,0.05954345688223839,0.06412531435489655,0.05731305852532387,0.009163714945316315,0.0044607967138290405,0.0
229,0.9999966621398926,0.9999969005584717,0.9999988079071045,4.76837158203125e-07,4.291534423828125e-06,1.0
230,0.21781590580940247,0.20072831213474274,0.23653042316436768,0.03417518734931946,0.03742903470993042,1.0
231,0.7079375386238098,0.6636174917221069,0.6805586218833923,0.08864009380340576,0.05475783348083496,1.0
232,0.15883897244930267,0.42274025082588196,0.03149457275867462,0.5278025567531586,0.2546887993812561,1.0
233,0.8510029315948486,0.4769743084907532,0.9201642870903015,0.7480572462081909,0.13832271099090576,1.0
234,0.023700561374425888,0.023479416966438293,0.028011472895741463,0.0004422888159751892,0.00862182304263115,0.0
235,0.03220248222351074,0.04491554945707321,0.027508603408932686,0.02542613446712494,0.009387757629156113,0.0
236,0.02932172268629074,0.030297979712486267,0.029337985441088676,0.0019525140523910522,3.252550959587097e-05,0.0
237,0.02613970637321472,0.024337831884622574,0.11779763549566269,0.0036037489771842957,0.18331585824489594,0.0
238,0.025387831032276154,0.053031712770462036,0.02112976834177971,0.055287763476371765,0.00851612538099289,0.0
239,0.9900249242782593,0.9874020218849182,0.42352136969566345,0.005245804786682129,1.1330071091651917,1.0
240,0.02232038974761963,0.03455835580825806,0.0232087429612875,0.024475932121276855,0.0017767064273357391,0.0
241,0.024324649944901466,0.021781673654913902,0.026796618476510048,0.005085952579975128,0.004943937063217163,0.0
242,0.04793994873762131,0.026165828108787537,0.3154936730861664,0.04354824125766754,0.5351074486970901,1.0
243,0.025595350190997124,0.026403266936540604,0.02262056991457939,0.0016158334910869598,0.0059495605528354645,0.0
244,0.05420893430709839,0.04481565207242966,0.549057126045227,0.018786564469337463,0.9896963834762573,1.0
245,0.024813691154122353,0.024239568039774895,0.0207305159419775,0.0011482462286949158,0.008166350424289703,0.0
246,0.4169795513153076,0.24542756378650665,0.9375684857368469,0.34310397505760193,1.0411778688430786,0.0
247,0.919303834438324,0.9063400626182556,0.9175146222114563,0.02592754364013672,0.0035784244537353516,1.0
248,0.8843422532081604,0.8872330784797668,0.8859930634498596,0.005781650543212891,0.0033016204833984375,1.0
249,0.030594995245337486,0.03002413548529148,0.029967401176691055,0.0011417195200920105,0.001255188137292862,0.0
250,0.10227148979902267,0.08025012910366058,0.09869882464408875,0.04404272139072418,0.007145330309867859,0.0
251,0.19320663809776306,0.1852654218673706,0.30949681997299194,0.015882432460784912,0.23258036375045776,1.0
252,0.9905440807342529,0.9989153146743774,0.8510749936103821,0.016742467880249023,0.2789381742477417,1.0
253,0.08612287789583206,0.08633782714605331,0.157572403550148,0.0004298985004425049,0.1428990513086319,1.0
254,0.6480346918106079,0.4591518044471741,0.6504949331283569,0.3777657747268677,0.004920482635498047,1.0
255,0.042647093534469604,0.04888436570763588,0.03118891268968582,0.01247454434633255,0.022916361689567566,0.0
256,0.040975138545036316,0.03065497614443302,0.0349135622382164,0.02064032480120659,0.012123152613639832,0.0
257,0.023050988093018532,0.09665174037218094,0.3244776427745819,0.1472015045583248,0.6028533093631268,1.0
258,0.033782605081796646,0.02146778628230095,0.02417556755244732,0.024629637598991394,0.019214075058698654,0.0
259,1.0,1.0,0.04800703376531601,0.0,1.903985932469368,1.0
260,0.05388190224766731,0.03550403565168381,0.1302051842212677,0.03675573319196701,0.15264656394720078,0.0
261,0.03149878978729248,0.032057616859674454,0.04107210412621498,0.0011176541447639465,0.019146628677845,0.0
262,0.8982666730880737,0.6387813091278076,0.9951110482215881,0.5189707279205322,0.1936887502670288,0.0
263,0.07683471590280533,0.053768765181303024,0.9107134342193604,0.04613190144300461,1.66775743663311,0.0
264,0.06112759932875633,0.10001016408205032,0.062256913632154465,0.07776512950658798,0.0022586286067962646,0.0
265,0.022874487563967705,0.08787523955106735,0.023946700617671013,0.1300015039741993,0.002144426107406616,0.0
266,0.04728659614920616,0.044393233954906464,0.5866983532905579,0.005786724388599396,1.0788235142827034,1.0
267,0.06113666668534279,0.05324632301926613,0.6997024416923523,0.01578068733215332,1.277131550014019,1.0
268,1.0,1.0,0.9966955184936523,0.0,0.0066089630126953125,1.0
269,0.06470382213592529,0.04850371554493904,0.09032335877418518,0.032400213181972504,0.051239073276519775,0.0
270,0.021980034187436104,0.023598970845341682,0.025768613442778587,0.0032378733158111572,0.007577158510684967,0.0
271,0.020284855738282204,0.021907148882746696,0.025089163333177567,0.0032445862889289856,0.009608615189790726,0.0
272,0.9980164766311646,0.9779300689697266,0.03541673347353935,0.04017281532287598,1.9251994863152504,1.0
273,0.04379037767648697,0.05729501321911812,0.0730821043252945,0.0270092710852623,0.05858345329761505,0.0
