,output,output_bit,output_blur,output_adv,output_adv_bit,output_adv_blur,score_bit,score_blur,max_score,score_adv_bit,score_adv_blur,max_score_adv
35,0.052325911819934845,0.0465802438557148,0.7583199143409729,0.8151904940605164,0.8457865118980408,0.04502308741211891,0.011491335928440094,1.411988005042076,1.411988005042076,0.06119203567504883,1.540334813296795,1.540334813296795
36,0.02034619264304638,0.03940500319004059,0.9755860567092896,0.7890337109565735,0.7920247316360474,0.5843795537948608,0.03811762109398842,1.9104797281324863,1.9104797281324863,0.005982041358947754,0.4093083143234253,0.4093083143234253
37,0.3831925690174103,0.1550869196653366,0.9607459306716919,0.04682395979762077,0.06511764973402023,0.5395572185516357,0.45621129870414734,1.1551067233085632,1.1551067233085632,0.03658737987279892,0.9854665175080299,0.9854665175080299
38,0.02281046286225319,0.024816829711198807,0.10268674045801163,0.829187273979187,0.9921455979347229,0.2764568626880646,0.004012733697891235,0.15975255519151688,0.15975255519151688,0.3259166479110718,1.1054608225822449,1.1054608225822449
39,0.026476576924324036,0.02098807506263256,0.029247021302580833,0.9536280035972595,0.9297825694084167,0.3517780601978302,0.01097700372338295,0.005540888756513596,0.01097700372338295,0.04769086837768555,1.2036998867988586,1.2036998867988586
40,0.04474249109625816,0.035847727209329605,0.15773187577724457,0.8722130656242371,0.89979088306427,0.3480300009250641,0.017789527773857117,0.2259787693619728,0.2259787693619728,0.05515563488006592,1.048366129398346,1.048366129398346
41,0.037730973213911057,0.03009723871946335,0.03562833368778229,0.7348554730415344,0.9602222442626953,0.025591937825083733,0.015267468988895416,0.004205279052257538,0.015267468988895416,0.4507335424423218,1.4185270704329014,1.4185270704329014
42,0.04085793346166611,0.03705846518278122,0.04491712898015976,0.8586022853851318,0.9920286536216736,0.32727065682411194,0.007598936557769775,0.008118391036987305,0.008118391036987305,0.2668527364730835,1.0626632571220398,1.0626632571220398
43,0.05969923734664917,0.09176211059093475,0.031356602907180786,0.5079262256622314,0.8235098123550415,0.09250173717737198,0.06412574648857117,0.05668526887893677,0.06412574648857117,0.6311671733856201,0.8308489769697189,0.8308489769697189
44,0.05972076579928398,0.0439969040453434,0.1076023206114769,0.9058871269226074,0.9947912693023682,0.3030334711074829,0.031447723507881165,0.09576310962438583,0.09576310962438583,0.17780828475952148,1.205707311630249,1.205707311630249
45,0.2476990520954132,0.28509843349456787,0.6610859632492065,0.27860021591186523,0.14198997616767883,0.05696871131658554,0.07479876279830933,0.8267738223075867,0.8267738223075867,0.2732204794883728,0.4432630091905594,0.4432630091905594
46,0.020951364189386368,0.024332618340849876,0.043497923761606216,0.6823093891143799,0.7485853433609009,0.19480092823505402,0.006762508302927017,0.0450931191444397,0.0450931191444397,0.132551908493042,0.9750169217586517,0.9750169217586517
47,0.0799129381775856,0.1041889563202858,0.02115851268172264,0.6963256001472473,0.15865276753902435,0.12734073400497437,0.04855203628540039,0.11750885099172592,0.11750885099172592,1.075345665216446,1.137969732284546,1.137969732284546
48,0.04043155908584595,0.037354372441768646,0.046097129583358765,0.9873659610748291,0.998460054397583,0.8934159874916077,0.006154373288154602,0.011331140995025635,0.011331140995025635,0.022188186645507812,0.18789994716644287,0.18789994716644287
49,0.02280532382428646,0.024100324138998985,0.028647316619753838,0.9379322528839111,0.9999498128890991,0.8731819987297058,0.002590000629425049,0.011683985590934753,0.011683985590934753,0.12403512001037598,0.12950050830841064,0.12950050830841064
50,0.11114224791526794,0.05056031793355942,0.1446601301431656,0.9715249538421631,0.8545611500740051,0.994005024433136,0.12116385996341705,0.06703576445579529,0.12116385996341705,0.23392760753631592,0.0449601411819458,0.23392760753631592
51,0.024725519120693207,0.021347837522625923,0.025184841826558113,0.7064381241798401,0.7064703702926636,0.27268728613853455,0.006755363196134567,0.0009186454117298126,0.006755363196134567,6.449222564697266e-05,0.8675016760826111,0.8675016760826111
52,0.049472369253635406,0.11243950575590134,0.07686261087656021,0.9894514679908752,0.9822680950164795,0.8578201532363892,0.12593427300453186,0.05478048324584961,0.12593427300453186,0.014366745948791504,0.26326262950897217,0.26326262950897217
53,0.025523297488689423,0.04108626767992973,0.7206957340240479,0.6716504096984863,0.9452895522117615,0.07276701182126999,0.03112594038248062,1.3903448730707169,1.3903448730707169,0.5472782850265503,1.1977667957544327,1.1977667957544327
54,0.179372638463974,0.19165298342704773,0.5250431895256042,0.9999830722808838,0.999916672706604,0.9979531764984131,0.02456068992614746,0.6913411021232605,0.6913411021232605,0.0001327991485595703,0.004059791564941406,0.004059791564941406
55,0.030789172276854515,0.021439487114548683,0.021822229027748108,0.91988205909729,0.8426058292388916,0.29099035263061523,0.018699370324611664,0.017933886498212814,0.018699370324611664,0.15455245971679688,1.2577834129333496,1.2577834129333496
56,0.10630393773317337,0.08494004607200623,0.0959419533610344,0.985365092754364,0.9834340810775757,0.9190500378608704,0.04272778332233429,0.020723968744277954,0.04272778332233429,0.00386202335357666,0.1326301097869873,0.1326301097869873
57,0.02838999405503273,0.019953003153204918,0.025405393913388252,0.8834337592124939,0.2720280587673187,0.5132871270179749,0.016873981803655624,0.005969200283288956,0.016873981803655624,1.2228114008903503,0.7402932643890381,1.2228114008903503
58,0.060060709714889526,0.04614311084151268,0.38164031505584717,0.8357552289962769,0.8730213642120361,0.07237411290407181,0.027835197746753693,0.6431592106819153,0.6431592106819153,0.07453227043151855,1.52676223218441,1.52676223218441
59,0.022991422563791275,0.02053982950747013,0.043742939829826355,0.8705188632011414,0.9844523668289185,0.2879611849784851,0.004903186112642288,0.04150303453207016,0.04150303453207016,0.2278670072555542,1.1651153564453125,1.1651153564453125
60,0.030232729390263557,0.03750131279230118,0.03162970393896103,0.8392173051834106,0.8794889450073242,0.22369392216205597,0.014537166804075241,0.0027939490973949432,0.014537166804075241,0.08054327964782715,1.2310467660427094,1.2310467660427094
61,0.026197170838713646,0.024241231381893158,0.022259505465626717,0.882970929145813,0.8680739402770996,0.32972487807273865,0.003911878913640976,0.007875330746173859,0.007875330746173859,0.029793977737426758,1.1064921021461487,1.1064921021461487
62,0.032060012221336365,0.07305874675512314,0.12723487615585327,0.8432356119155884,0.9119008779525757,0.11808764189481735,0.08199746906757355,0.1903497278690338,0.1903497278690338,0.1373305320739746,1.450295940041542,1.450295940041542
63,0.4154563248157501,0.5846202373504639,0.024559587240219116,0.9995478987693787,0.4605619013309479,0.9680253863334656,0.3383278250694275,0.781793475151062,0.781793475151062,1.0779719948768616,0.06304502487182617,1.0779719948768616
64,0.03394930809736252,0.03389928117394447,0.026078172028064728,0.8360123634338379,0.4302392601966858,0.4827413558959961,0.00010005384683609009,0.01574227213859558,0.01574227213859558,0.8115462064743042,0.7065420150756836,0.8115462064743042
65,0.0484219528734684,0.024143416434526443,0.0707240104675293,0.8233460783958435,0.9885282516479492,0.2657943367958069,0.04855707287788391,0.044604115188121796,0.04855707287788391,0.3303643465042114,1.1151034832000732,1.1151034832000732
66,0.07191026210784912,0.07343824207782745,0.10128199309110641,0.6450338363647461,0.7230361700057983,0.12729409337043762,0.003055959939956665,0.05874346196651459,0.05874346196651459,0.1560046672821045,1.035479485988617,1.035479485988617
67,0.03967206925153732,0.039612263441085815,0.04775969684123993,0.7489808797836304,0.9469133615493774,0.3124828338623047,0.00011961162090301514,0.016175255179405212,0.016175255179405212,0.39586496353149414,0.8729960918426514,0.8729960918426514
68,0.037164077162742615,0.025790918618440628,0.04432954639196396,0.9326872825622559,0.9760026335716248,0.9212546944618225,0.022746317088603973,0.014330938458442688,0.022746317088603973,0.08663070201873779,0.0228651762008667,0.08663070201873779
69,0.03506375849246979,0.025009237229824066,0.020483363419771194,0.8883463144302368,0.9948049187660217,0.401520311832428,0.020109042525291443,0.029160790145397186,0.029160790145397186,0.21291720867156982,0.9736520051956177,0.9736520051956177
70,0.024837080389261246,0.08086781948804855,0.037617962807416916,0.2575325071811676,0.2836567759513855,0.570806622505188,0.11206147819757462,0.02556176483631134,0.11206147819757462,0.05224853754043579,0.6265482306480408,0.6265482306480408
71,0.021321462467312813,0.024803176522254944,0.022674672305583954,0.8992495536804199,0.9201251268386841,0.21128253638744354,0.006963428109884262,0.002706419676542282,0.006963428109884262,0.04175114631652832,1.3759340345859528,1.3759340345859528
72,0.04728320240974426,0.05397854000329971,0.03143307566642761,0.9633986949920654,0.860105574131012,0.5159498453140259,0.013390675187110901,0.0317002534866333,0.0317002534866333,0.20658624172210693,0.8948976993560791,0.8948976993560791
73,0.06312218308448792,0.02565678022801876,0.11023715138435364,0.8957377076148987,0.401190847158432,0.37132081389427185,0.07493080571293831,0.09422993659973145,0.09422993659973145,0.9890937209129333,1.0488337874412537,1.0488337874412537
74,0.06239841878414154,0.2739165127277374,0.13546250760555267,0.9924610257148743,0.7745054364204407,0.9537584781646729,0.4230361878871918,0.14612817764282227,0.4230361878871918,0.4359111785888672,0.07740509510040283,0.4359111785888672
75,0.028606951236724854,0.029067164286971092,0.029387623071670532,0.9349034428596497,0.7076811194419861,0.7221370339393616,0.0009204261004924774,0.0015613436698913574,0.0015613436698913574,0.45444464683532715,0.42553281784057617,0.45444464683532715
76,0.045753467828035355,0.03293594345450401,0.07917413860559464,0.8560711741447449,0.37595927715301514,0.1693924516439438,0.025635048747062683,0.06684134155511856,0.06684134155511856,0.9602237939834595,1.3733574450016022,1.3733574450016022
77,0.03350360691547394,0.03168647363781929,0.09198059141635895,0.6582265496253967,0.7531104683876038,0.3586716651916504,0.0036342665553092957,0.11695396900177002,0.11695396900177002,0.18976783752441406,0.5991097688674927,0.5991097688674927
78,0.02438654936850071,0.022545503452420235,0.02825155109167099,0.819430410861969,0.8421128988265991,0.1960216760635376,0.0036820918321609497,0.007730003446340561,0.007730003446340561,0.045364975929260254,1.2468174695968628,1.2468174695968628
79,0.0676107183098793,0.07712963223457336,0.11951687186956406,0.9835286140441895,0.9425691366195679,0.9221377968788147,0.019037827849388123,0.1038123071193695,0.1038123071193695,0.08191895484924316,0.12278163433074951,0.12278163433074951
80,0.05887315049767494,0.08973851799964905,0.06218487396836281,0.9787157773971558,0.9971045851707458,0.7069495320320129,0.06173073500394821,0.006623446941375732,0.06173073500394821,0.036777615547180176,0.5435324907302856,0.5435324907302856
81,0.18213431537151337,0.5720803737640381,0.9897378087043762,0.9991564750671387,0.9999667406082153,0.9995715022087097,0.7798921167850494,1.6152069866657257,1.6152069866657257,0.0016205310821533203,0.0008300542831420898,0.0016205310821533203
82,0.029191620647907257,0.029487771913409233,0.10192720592021942,0.9229540824890137,0.8873870968818665,0.6290538907051086,0.000592302531003952,0.14547117054462433,0.14547117054462433,0.07113397121429443,0.5878003835678101,0.5878003835678101
83,0.029176341369748116,0.0474931001663208,0.027015773579478264,0.9519137740135193,0.9214473366737366,0.6836310029029846,0.03663351759314537,0.004321135580539703,0.03663351759314537,0.06093287467956543,0.5365655422210693,0.5365655422210693
84,0.0387943759560585,0.14592236280441284,0.03419657424092293,0.8686862587928772,0.8572907447814941,0.3821522295475006,0.21425597369670868,0.009195603430271149,0.21425597369670868,0.022791028022766113,0.9730680584907532,0.9730680584907532
85,0.10905913263559341,0.06376229971647263,0.053004324436187744,0.331199049949646,0.5308806896209717,0.0303812213242054,0.09059366583824158,0.11210961639881134,0.11210961639881134,0.39936327934265137,0.6016356572508812,0.6016356572508812
86,0.02597707137465477,0.02374158799648285,0.022215818986296654,0.9399383664131165,0.9880886673927307,0.5407233834266663,0.0044709667563438416,0.007522504776716232,0.007522504776716232,0.09630060195922852,0.7984299659729004,0.7984299659729004
87,0.02402314729988575,0.08992378413677216,0.02159496210515499,0.9252278804779053,0.9692859649658203,0.6966142058372498,0.1318012736737728,0.004856370389461517,0.1318012736737728,0.08811616897583008,0.45722734928131104,0.45722734928131104
88,0.030979257076978683,0.038003064692020416,0.07284083217382431,0.9938836097717285,0.9626290202140808,0.9766064286231995,0.014047615230083466,0.08372315019369125,0.08372315019369125,0.06250917911529541,0.034554362297058105,0.06250917911529541
89,0.029164740815758705,0.10785234719514847,0.025530675426125526,0.849681556224823,0.09574057906866074,0.573001503944397,0.15737521275877953,0.007268130779266357,0.15737521275877953,1.5078819543123245,0.553360104560852,1.5078819543123245
90,0.11054033786058426,0.052652955055236816,0.7327804565429688,0.9976391792297363,0.14102540910243988,0.995233952999115,0.11577476561069489,1.244480237364769,1.244480237364769,1.713227540254593,0.004810452461242676,1.713227540254593
91,0.027689531445503235,0.029157577082514763,0.027549266815185547,0.9813773036003113,0.994293212890625,0.8699732422828674,0.002936091274023056,0.000280529260635376,0.002936091274023056,0.02583181858062744,0.2228081226348877,0.2228081226348877
92,0.034875188022851944,0.04058697447180748,0.04680021479725838,0.8897520303726196,0.9707467555999756,0.7021087408065796,0.011423572897911072,0.023850053548812866,0.023850053548812866,0.16198945045471191,0.3752865791320801,0.3752865791320801
93,0.02722872421145439,0.050286002457141876,0.17284844815731049,0.8803919553756714,0.8610943555831909,0.07546310871839523,0.04611455649137497,0.2912394478917122,0.2912394478917122,0.03859519958496094,1.6098576933145523,1.6098576933145523
94,0.02096896432340145,0.022279132157564163,0.028590168803930283,0.9405972957611084,0.9653264880180359,0.24490152299404144,0.002620335668325424,0.015242408961057663,0.015242408961057663,0.04945838451385498,1.391391545534134,1.391391545534134
95,0.028296349570155144,0.03888788819313049,0.6697425842285156,0.9848151206970215,0.9823455214500427,0.9980472326278687,0.0211830772459507,1.282892469316721,1.282892469316721,0.0049391984939575195,0.026464223861694336,0.026464223861694336
96,0.02997773513197899,0.02671387419104576,0.020265229046344757,0.9034649729728699,0.4169999659061432,0.7656195163726807,0.006527721881866455,0.019425012171268463,0.019425012171268463,0.9729300141334534,0.2756909132003784,0.9729300141334534
97,0.06051299721002579,0.02452925406396389,0.8876819014549255,0.5368879437446594,0.46158674359321594,0.5305238962173462,0.0719674862921238,1.6543378084897995,1.6543378084897995,0.15060240030288696,0.012728095054626465,0.15060240030288696
98,0.026824960485100746,0.03166119381785393,0.037063222378492355,0.9416235685348511,0.9704500436782837,0.7168633937835693,0.009672466665506363,0.02047652378678322,0.02047652378678322,0.057652950286865234,0.4495203495025635,0.4495203495025635
99,0.054415635764598846,0.0481676384806633,0.09385357052087784,0.8182977437973022,0.738352358341217,0.06546987593173981,0.012495994567871094,0.07887586951255798,0.07887586951255798,0.1598907709121704,1.5056557357311249,1.5056557357311249
100,0.03695787116885185,0.04093465581536293,0.058044757694005966,0.9455370306968689,0.9272191524505615,0.5965350866317749,0.007953569293022156,0.04217377305030823,0.04217377305030823,0.036635756492614746,0.698003888130188,0.698003888130188
101,0.3970053195953369,0.3890189826488495,0.7485126852989197,0.9995556473731995,0.9971528053283691,0.9983206391334534,0.015972673892974854,0.7030147314071655,0.7030147314071655,0.0048056840896606445,0.0024700164794921875,0.0048056840896606445
102,0.025208884850144386,0.031166767701506615,0.027420561760663986,0.9486398696899414,0.9150356650352478,0.7241227030754089,0.011915765702724457,0.0044233538210392,0.011915765702724457,0.06720840930938721,0.44903433322906494,0.44903433322906494
103,0.02273746207356453,0.02423807419836521,0.16642649471759796,0.9789049029350281,0.9708632230758667,0.9285317063331604,0.003001224249601364,0.28737806528806686,0.28737806528806686,0.016083359718322754,0.10074639320373535,0.10074639320373535
104,0.02806340530514717,0.07660229504108429,0.03361921384930611,0.9481757879257202,0.9778823256492615,0.810580313205719,0.09707777947187424,0.011111617088317871,0.09707777947187424,0.05941307544708252,0.27519094944000244,0.27519094944000244
105,0.12556299567222595,0.09284543246030807,0.6835192441940308,0.5085617899894714,0.158230260014534,0.0368795320391655,0.06543512642383575,1.1159124970436096,1.1159124970436096,0.7006630599498749,0.9433645159006119,0.9433645159006119
106,0.028031785041093826,0.0258798711001873,0.021321717649698257,0.8947864770889282,0.13869918882846832,0.7811582088470459,0.004303827881813049,0.013420134782791138,0.013420134782791138,1.5121745765209198,0.22725653648376465,1.5121745765209198
107,0.020507870241999626,0.026146812364459038,0.026364022865891457,0.9052867293357849,0.8607284426689148,0.5789947509765625,0.011277884244918823,0.011712305247783661,0.011712305247783661,0.08911657333374023,0.6525839567184448,0.6525839567184448
108,0.021860718727111816,0.03025502897799015,0.026038551703095436,0.9571750164031982,0.9952841401100159,0.8171045780181885,0.016788620501756668,0.00835566595196724,0.016788620501756668,0.07621824741363525,0.28014087677001953,0.28014087677001953
109,0.02257455512881279,0.02278263121843338,0.025673670694231987,0.91170334815979,0.9268065094947815,0.5005587339401245,0.0004161521792411804,0.006198231130838394,0.006198231130838394,0.03020632266998291,0.822289228439331,0.822289228439331
110,0.13530738651752472,0.035666413605213165,0.6064318418502808,0.16528108716011047,0.9951797723770142,0.9076970815658569,0.1992819458246231,0.9422489106655121,0.9422489106655121,1.6597973704338074,1.484831988811493,1.6597973704338074
111,0.023310594260692596,0.07293321192264557,0.024464381858706474,0.8780703544616699,0.504964292049408,0.735666036605835,0.09924523532390594,0.0023075751960277557,0.09924523532390594,0.7462121248245239,0.2848086357116699,0.7462121248245239
112,0.04143225774168968,0.021844200789928436,0.044715676456689835,0.85630202293396,0.9990715980529785,0.4838160574436188,0.03917611390352249,0.006566837430000305,0.03917611390352249,0.2855391502380371,0.7449719309806824,0.7449719309806824
113,0.03279091417789459,0.02594839595258236,0.025111276656389236,0.9088307023048401,0.7236866354942322,0.5330011248588562,0.013685036450624466,0.015359275043010712,0.015359275043010712,0.3702881336212158,0.7516591548919678,0.7516591548919678
114,0.30007603764533997,0.27199795842170715,0.9953977465629578,0.031030574813485146,0.031021269038319588,0.9849678874015808,0.056156158447265625,1.3906434178352356,1.3906434178352356,1.8611550331115723e-05,1.9078746251761913,1.9078746251761913
115,0.07504156976938248,0.08481396734714508,0.17584079504013062,0.3969566822052002,0.5265657305717468,0.022411715239286423,0.019544795155525208,0.20159845054149628,0.20159845054149628,0.25921809673309326,0.7490899339318275,0.7490899339318275
116,0.035793036222457886,0.024624725803732872,0.028294656425714493,0.7793453335762024,0.5149292945861816,0.6111042499542236,0.022336620837450027,0.014996759593486786,0.022336620837450027,0.5288320779800415,0.3364821672439575,0.5288320779800415
117,0.022932030260562897,0.032865189015865326,0.027809947729110718,0.9405806660652161,0.8983360528945923,0.714643120765686,0.01986631751060486,0.009755834937095642,0.01986631751060486,0.08448922634124756,0.45187509059906006,0.45187509059906006
118,0.03393060714006424,0.022078726440668106,0.03702602908015251,0.9321720600128174,0.9822695851325989,0.7219024896621704,0.023703761398792267,0.006190843880176544,0.023703761398792267,0.10019505023956299,0.42053914070129395,0.42053914070129395
119,0.33579012751579285,0.11702359467744827,0.3847392201423645,0.29034292697906494,0.07424085587263107,0.038279153406620026,0.43753306567668915,0.09789818525314331,0.43753306567668915,0.43220414221286774,0.5041275471448898,0.5041275471448898
120,0.023608041927218437,0.03104262799024582,0.04460075497627258,0.9352567791938782,0.8736141324043274,0.5392133593559265,0.014869172126054764,0.04198542609810829,0.04198542609810829,0.12328529357910156,0.7920868396759033,0.7920868396759033
121,0.1491125226020813,0.384411096572876,0.9176130294799805,0.9741194248199463,0.9998887777328491,0.05830925330519676,0.47059714794158936,1.5370010137557983,1.5370010137557983,0.051538705825805664,1.831620343029499,1.831620343029499
122,0.03122696466743946,0.02995622344315052,0.022915806621313095,0.8424485325813293,0.4032355844974518,0.1495666354894638,0.002541482448577881,0.01662231609225273,0.01662231609225273,0.8784258961677551,1.385763794183731,1.385763794183731
123,0.024324841797351837,0.02122233435511589,0.026957189664244652,0.8990394473075867,0.8630533814430237,0.4544321298599243,0.006205014884471893,0.005264695733785629,0.006205014884471893,0.07197213172912598,0.8892146348953247,0.8892146348953247
124,0.06528058648109436,0.06105132773518562,0.07827504724264145,0.9095365405082703,0.40166500210762024,0.7105280756950378,0.008458517491817474,0.025988921523094177,0.025988921523094177,1.0157430768013,0.39801692962646484,1.0157430768013
125,0.28718000650405884,0.35018301010131836,0.9361271262168884,0.06042100116610527,0.16489729285240173,0.47707581520080566,0.12600600719451904,1.2978942394256592,1.2978942394256592,0.20895258337259293,0.8333096280694008,0.8333096280694008
