,output,output_bit,output_blur,score_bit,score_blur,anomaly
67,0.07576986402273178,0.10934651643037796,0.9477651715278625,0.06715330481529236,1.7439906150102615,0.0
68,0.09441226720809937,0.11943059414625168,0.10317129641771317,0.050036653876304626,0.0175180584192276,0.0
69,0.22819215059280396,0.195831760764122,0.5032021999359131,0.06472077965736389,0.5500200986862183,0.0
70,0.02817991003394127,0.022733652964234352,0.05365973338484764,0.010892514139413834,0.050959646701812744,0.0
71,0.02856365405023098,0.037283092737197876,0.8885118961334229,0.017438877373933792,1.7198964841663837,1.0
72,0.02322271279990673,0.1713576316833496,0.8335732817649841,0.29626983776688576,1.6207011379301548,1.0
73,0.04009535163640976,0.028260905295610428,0.12348359078168869,0.023668892681598663,0.16677647829055786,0.0
74,0.101084403693676,0.11133351176977158,0.9309332370758057,0.020498216152191162,1.6596976667642593,1.0
75,0.06488990783691406,0.047093525528907776,0.6749633550643921,0.03559276461601257,1.220146894454956,0.0
76,0.035729240626096725,0.056928571313619614,0.023494508117437363,0.042398661375045776,0.024469465017318726,0.0
77,0.04671378806233406,0.4492819011211395,0.020999684929847717,0.8051362261176109,0.05142820626497269,0.0
78,0.028254125267267227,0.022015446797013283,0.032084304839372635,0.012477356940507889,0.007660359144210815,0.0
79,0.04795975610613823,0.03473687916994095,0.03573073446750641,0.026445753872394562,0.02445804327726364,0.0
80,0.37330877780914307,0.6820161938667297,0.18452169001102448,0.6174148321151733,0.3775741755962372,1.0
81,0.045107241719961166,0.06494377553462982,0.0394178070127964,0.03967306762933731,0.011378869414329529,0.0
82,0.056544993072748184,0.04181680083274841,0.052745331078767776,0.029456384479999542,0.007599323987960815,0.0
83,0.02658664807677269,0.020849769935011864,0.02394280396401882,0.011473756283521652,0.005287688225507736,0.0
84,0.03557578846812248,0.13469167053699493,0.322355180978775,0.1982317641377449,0.5735587850213051,1.0
85,0.03936466574668884,0.03051108680665493,0.030933406203985214,0.017707157880067825,0.016862519085407257,1.0
86,0.027658309787511826,0.035083383321762085,0.24895741045475006,0.014850147068500519,0.44259820133447647,0.0
87,0.0632195919752121,0.04777710512280464,0.7341575026512146,0.03088497370481491,1.341875821352005,1.0
88,0.03839635103940964,0.023199835792183876,0.16146449744701385,0.030393030494451523,0.24613629281520844,1.0
89,0.04538412764668465,0.04007399082183838,0.024370763450860977,0.010620273649692535,0.04202672839164734,1.0
90,0.27891087532043457,0.10966935753822327,0.05221545696258545,0.3384830355644226,0.45339083671569824,1.0
91,0.07171548902988434,0.25993436574935913,0.7654043436050415,0.3764377534389496,1.3873777091503143,1.0
92,0.024398164823651314,0.027776138857007027,0.02592811919748783,0.006755948066711426,0.0030599087476730347,0.0
93,0.03376542404294014,0.10429462045431137,0.7163516879081726,0.14105839282274246,1.365172527730465,0.0
94,0.0936417356133461,0.06794511526823044,0.27719253301620483,0.05139324069023132,0.36710159480571747,0.0
95,0.024515999481081963,0.0279203113168478,0.029756739735603333,0.006808623671531677,0.01048148050904274,0.0
96,0.03480241820216179,0.18655046820640564,0.14823821187019348,0.3034961000084877,0.22687158733606339,1.0
97,0.02898837998509407,0.021963976323604584,0.4483773708343506,0.014048807322978973,0.838777981698513,1.0
98,0.02942606620490551,0.05343208461999893,0.46190986037254333,0.048012036830186844,0.8649675883352757,0.0
99,0.024877481162548065,0.027499526739120483,0.02798907458782196,0.005244091153144836,0.0062231868505477905,0.0
100,0.07699144631624222,0.02142404578626156,0.9755708575248718,0.11113480105996132,1.7971588224172592,1.0
101,0.04060346633195877,0.03505831956863403,0.028347264975309372,0.011090293526649475,0.024512402713298798,0.0
102,0.03090275265276432,0.04068297892808914,0.632548451423645,0.019560452550649643,1.2032913975417614,1.0
103,0.07837416976690292,0.2656591236591339,0.9931212067604065,0.374569907784462,1.8294940739870071,1.0
104,0.05041417479515076,0.057995472103357315,0.050492044538259506,0.015162594616413116,0.00015573948621749878,0.0
105,0.021029967814683914,0.0204327329993248,0.2707861363887787,0.0011944696307182312,0.49951233714818954,1.0
106,0.0264438483864069,0.027280045673251152,0.02981901913881302,0.001672394573688507,0.006750341504812241,0.0
107,0.03552798926830292,0.030374635010957718,0.8237955570220947,0.0103067085146904,1.5765351355075836,1.0
108,0.036081843078136444,0.03455864265561104,0.026710007339715958,0.0030464008450508118,0.018743671476840973,0.0
109,0.04020737484097481,0.08053555339574814,0.6033459901809692,0.08065635710954666,1.1262772306799889,1.0
110,0.04197144880890846,0.020397478714585304,0.055784210562705994,0.043147940188646317,0.027625523507595062,0.0
111,0.11021089553833008,0.050123780965805054,0.09788152575492859,0.12017422914505005,0.02465873956680298,0.0
112,0.020893651992082596,0.023196108639240265,0.024926364421844482,0.004604913294315338,0.008065424859523773,0.0
113,0.9993153810501099,0.9978722333908081,0.3990222215652466,0.0028862953186035156,1.2005863189697266,1.0
114,0.03552817925810814,0.08900566399097443,0.04391276463866234,0.10695496946573257,0.0167691707611084,0.0
115,0.04462987929582596,0.04569258540868759,0.04323704540729523,0.0021254122257232666,0.0027856677770614624,0.0
116,0.05197941139340401,0.12158820778131485,0.10128021985292435,0.13921759277582169,0.09860161691904068,1.0
117,0.32694777846336365,0.3761786222457886,0.2652188241481781,0.09846168756484985,0.1234579086303711,1.0
118,0.03866429999470711,0.03953319415450096,0.021474899724125862,0.0017377883195877075,0.03437880054116249,0.0
119,0.024859679862856865,0.035228900611400604,0.020816300064325333,0.02073844149708748,0.008086759597063065,0.0
120,0.145989790558815,0.5704490542411804,0.8430364727973938,0.8489185273647308,1.3940933644771576,1.0
121,0.04835494980216026,0.052512336522340775,0.6606146693229675,0.008314773440361023,1.2245194390416145,0.0
122,0.020245084539055824,0.019991863518953323,0.7690691351890564,0.0005064420402050018,1.4976481013000011,1.0
123,0.07849656045436859,0.08401861041784286,0.05971390753984451,0.011044099926948547,0.03756530582904816,0.0
124,0.030716797336935997,0.039344873279333115,0.05483235418796539,0.017256151884794235,0.04823111370205879,0.0
125,0.029079601168632507,0.02797865867614746,0.03402179479598999,0.0022018849849700928,0.009884387254714966,0.0
126,0.03911514952778816,0.043177247047424316,0.04784597456455231,0.008124195039272308,0.01746165007352829,0.0
127,0.020379208028316498,0.031464654952287674,0.026545558124780655,0.022170893847942352,0.012332700192928314,0.0
128,0.09970536828041077,0.09703890234231949,0.1049373522400856,0.005332931876182556,0.01046396791934967,0.0
129,0.1273082196712494,0.021699581295251846,0.751478374004364,0.2112172767519951,1.2483403086662292,0.0
130,0.08549343794584274,0.07275443524122238,0.08650076389312744,0.025478005409240723,0.002014651894569397,0.0
131,0.031189031898975372,0.026160748675465584,0.022302383556962013,0.010056566447019577,0.017773296684026718,0.0
132,0.0708659365773201,0.09479161351919174,0.3970969617366791,0.047851353883743286,0.652462050318718,1.0
133,0.0844024121761322,0.08480512350797653,0.8933407664299011,0.0008054226636886597,1.6178767085075378,0.0
134,0.03646387532353401,0.028661470860242844,0.04413990303874016,0.015604808926582336,0.015352055430412292,0.0
135,0.5237974524497986,0.7955858707427979,0.062680184841156,0.5435768365859985,0.9222345352172852,1.0
136,0.06912390887737274,0.22588485479354858,0.08675605058670044,0.3135218918323517,0.035264283418655396,1.0
137,0.03051227703690529,0.07102394104003906,0.9105915427207947,0.08102332800626755,1.7601585313677788,1.0
138,0.043272703886032104,0.031466979533433914,0.023006992414593697,0.02361144870519638,0.040531422942876816,0.0
139,0.7644296884536743,0.9245888590812683,0.5772911906242371,0.320318341255188,0.3742769956588745,0.0
140,0.03500494360923767,0.029248470440506935,0.020625784993171692,0.011512946337461472,0.028758317232131958,0.0
141,0.16580703854560852,0.16580703854560852,0.2826748490333557,0.0,0.23373562097549438,1.0
142,0.026225734502077103,0.05604695528745651,0.30685752630233765,0.05964244157075882,0.5612635836005211,1.0
143,0.07161146402359009,0.23344647884368896,0.1029827669262886,0.32367002964019775,0.06274260580539703,1.0
144,0.02365656942129135,0.025563152506947517,0.3065095543861389,0.003813166171312332,0.5657059699296951,0.0
145,0.021141275763511658,0.11937917023897171,0.02487820014357567,0.1964757889509201,0.007473848760128021,0.0
146,0.033945225179195404,0.026244692504405975,0.9524243474006653,0.015401065349578857,1.8369582444429398,0.0
147,0.044783126562833786,0.11072307825088501,0.12160450965166092,0.13187990337610245,0.15364276617765427,1.0
148,0.054397862404584885,0.45245811343193054,0.16521133482456207,0.7961205020546913,0.22162694483995438,1.0
149,0.48932167887687683,0.5866765379905701,0.8397347927093506,0.19470971822738647,0.7008262276649475,0.0
150,0.0695166140794754,0.05573352426290512,0.0879322737455368,0.027566179633140564,0.0368313193321228,0.0
151,0.03758261725306511,0.21975591778755188,0.10818461328744888,0.36434660106897354,0.14120399206876755,0.0
152,0.02168433554470539,0.035453516989946365,0.34615084528923035,0.02753836289048195,0.6489330194890499,1.0
153,0.14794012904167175,0.04220830276608467,0.6112216114997864,0.21146365255117416,0.9265629649162292,0.0
154,0.05024731159210205,0.05419209226965904,0.04258710518479347,0.007889561355113983,0.015320412814617157,0.0
155,0.13966017961502075,0.12941795587539673,0.9963487386703491,0.020484447479248047,1.7133771181106567,0.0
156,0.036181509494781494,0.08365629613399506,0.43354272842407227,0.09494957327842712,0.7947224378585815,1.0
157,0.024808557704091072,0.04144724830985069,0.043834321200847626,0.03327738121151924,0.03805152699351311,0.0
158,0.0814584419131279,0.07640917599201202,0.7120133638381958,0.01009853184223175,1.2611098438501358,1.0
159,0.0282750241458416,0.026550747454166412,0.6878761053085327,0.0034485533833503723,1.3192021623253822,0.0
160,0.04990101605653763,0.33207204937934875,0.21919558942317963,0.5643420666456223,0.338589146733284,1.0
161,0.02933366224169731,0.08012233674526215,0.7438534498214722,0.10157734900712967,1.4290395751595497,1.0
162,0.12676391005516052,0.09320155531167984,0.12082570791244507,0.06712470948696136,0.011876404285430908,0.0
163,0.03230521082878113,0.03123384714126587,0.44212085008621216,0.0021427273750305176,0.8196312785148621,1.0
164,0.022248968482017517,0.020075684413313866,0.03377675265073776,0.004346568137407303,0.02305556833744049,0.0
165,0.46719399094581604,0.9706857204437256,0.18522898852825165,1.006983458995819,0.5639300048351288,1.0
166,0.06886732578277588,0.059936124831438065,0.04310622438788414,0.01786240190267563,0.05152220278978348,0.0
167,0.030561594292521477,0.21676993370056152,0.029982073232531548,0.3724166788160801,0.0011590421199798584,0.0
168,0.9994231462478638,0.9995638728141785,0.9999988079071045,0.00028145313262939453,0.0011513233184814453,0.0
169,0.02978825569152832,0.3249710202217102,0.6332921981811523,0.5903655290603638,1.207007884979248,1.0
170,0.03825950622558594,0.032262686640024185,0.05141347646713257,0.011993639171123505,0.02630794048309326,0.0
171,0.06717203557491302,0.19639620184898376,0.9797112345695496,0.2584483325481415,1.825078397989273,1.0
172,0.5935158133506775,0.504006564617157,0.11018232256174088,0.17901849746704102,0.9666669815778732,0.0
173,0.4854537546634674,0.8663885593414307,0.9581395983695984,0.7618696093559265,0.945371687412262,0.0
174,0.032863717526197433,0.03206750005483627,0.9717491269111633,0.0015924349427223206,1.8777708187699318,1.0
175,0.06332263350486755,0.08508152514696121,0.03548126295208931,0.04351778328418732,0.05568274110555649,0.0
176,0.08319114148616791,0.03971600905060768,0.71856689453125,0.08695026487112045,1.2707515060901642,1.0
177,0.16686369478702545,0.11408726871013641,0.6057919859886169,0.10555285215377808,0.877856582403183,0.0
178,0.04245531186461449,0.06530297547578812,0.055903807282447815,0.04569532722234726,0.026896990835666656,0.0
179,0.03213461488485336,0.04848382622003555,0.049587126821279526,0.03269842267036438,0.034905023872852325,1.0
180,0.020777609199285507,0.02424800582230091,0.023109067231416702,0.0069407932460308075,0.00466291606426239,0.0
181,0.032806530594825745,0.03503250703215599,0.02402610518038273,0.004451952874660492,0.017560850828886032,0.0
182,0.11402321606874466,0.09812277555465698,0.14336347579956055,0.031800881028175354,0.058680519461631775,0.0
183,0.9957422614097595,0.9958323836326599,0.2663758099079132,0.00018024444580078125,1.4587329030036926,1.0
184,0.03820795565843582,0.08535915613174438,0.05203819274902344,0.09430240094661713,0.027660474181175232,0.0
185,0.03162962570786476,0.022389639168977737,0.02732895314693451,0.018479973077774048,0.008601345121860504,0.0
186,0.04159728065133095,0.06049365550279617,0.5308771133422852,0.03779274970293045,0.9785596653819084,1.0
187,0.1864510029554367,0.1529473215341568,0.24553462862968445,0.06700736284255981,0.11816725134849548,0.0
188,0.027359530329704285,0.03859720751643181,0.02928454428911209,0.022475354373455048,0.003850027918815613,0.0
189,0.8220683932304382,0.9750459790229797,0.5527737140655518,0.305955171585083,0.538589358329773,1.0
190,0.02020924910902977,0.12293623387813568,0.024448193609714508,0.20545396953821182,0.008477889001369476,0.0
191,0.10161297768354416,0.08193135261535645,0.20522847771644592,0.03936325013637543,0.20723100006580353,1.0
192,0.1313837468624115,0.12091658264398575,0.02540004439651966,0.0209343284368515,0.21196740493178368,0.0
193,0.05531059205532074,0.06253623217344284,0.16440129280090332,0.014451280236244202,0.21818140149116516,0.0
194,0.02255886234343052,0.021648075431585312,0.042994625866413116,0.0018215738236904144,0.040871527045965195,0.0
195,0.031076399609446526,0.037969920784235,0.02425476908683777,0.01378704234957695,0.013643261045217514,0.0
196,0.030004993081092834,0.026783011853694916,0.021614743396639824,0.006443962454795837,0.01678049936890602,0.0
197,0.9990872144699097,0.7057890892028809,0.9997931122779846,0.5865962505340576,0.0014117956161499023,0.0
198,0.027955973520874977,0.16911272704601288,0.9244340062141418,0.2823135070502758,1.7929560653865337,1.0
199,0.039289526641368866,0.05321849510073662,0.46953046321868896,0.027857936918735504,0.8604818731546402,0.0
200,0.052840277552604675,0.032712407410144806,0.10290888696908951,0.04025574028491974,0.10013721883296967,0.0
201,0.026411812752485275,0.27857905626296997,0.8027201890945435,0.5043344870209694,1.5526167526841164,1.0
202,0.02401043474674225,0.034662503749132156,0.027128778398036957,0.021304138004779816,0.0062366873025894165,0.0
203,0.023703256621956825,0.020789774134755135,0.6222103834152222,0.005826964974403381,1.1970142535865307,1.0
204,0.02299346961081028,0.02628551609814167,0.02083606831729412,0.006584092974662781,0.004314802587032318,0.0
205,0.04593785107135773,0.0272834412753582,0.9509415030479431,0.037308819591999054,1.8100073039531708,1.0
206,0.17005020380020142,0.14688712358474731,0.10325727611780167,0.0463261604309082,0.1335858553647995,0.0
207,0.02605462819337845,0.0337042436003685,0.024718446657061577,0.015299230813980103,0.0026723630726337433,0.0
208,0.023568719625473022,0.026563962921500206,0.021903200075030327,0.005990486592054367,0.0033310391008853912,0.0
209,0.03496825322508812,0.020840855315327644,0.11709179729223251,0.02825479581952095,0.1642470881342888,0.0
210,0.2935248911380768,0.7891786694526672,0.7962494492530823,0.9913075566291809,1.005449116230011,1.0
211,0.02268589287996292,0.02553243190050125,0.02114996686577797,0.00569307804107666,0.0030718520283699036,0.0
212,0.03466130793094635,0.02921867184340954,0.04820821061730385,0.010885272175073624,0.027093805372714996,0.0
213,0.0914074257016182,0.04331723228096962,0.8835828900337219,0.09618038684129715,1.5843509286642075,1.0
214,0.09425272047519684,0.07789885997772217,0.10262142866849899,0.03270772099494934,0.01673741638660431,0.0
215,0.12514628469944,0.10793645679950714,0.1114923506975174,0.03441965579986572,0.027307868003845215,0.0
216,0.14770855009555817,0.11714433133602142,0.14232003688812256,0.061128437519073486,0.010777026414871216,0.0
217,0.02272949554026127,0.027245117351412773,0.024850307032465935,0.009031243622303009,0.004241622984409332,0.0
218,0.12292895466089249,0.1436099112033844,0.08069176971912384,0.041361913084983826,0.08447436988353729,0.0
219,0.12186427414417267,0.2884642481803894,0.21821820735931396,0.33319994807243347,0.1927078664302826,1.0
220,0.03423912078142166,0.028678035363554955,0.02256697043776512,0.011122170835733414,0.02334430068731308,0.0
221,0.026579812169075012,0.02425737865269184,0.020231686532497406,0.004644867032766342,0.012696251273155212,0.0
222,0.04019753262400627,0.026651926338672638,0.4115610122680664,0.027091212570667267,0.7427269592881203,1.0
223,0.05142401158809662,0.03405902534723282,0.04436061903834343,0.0347299724817276,0.014126785099506378,0.0
224,0.021433744579553604,0.022370118647813797,0.03162532299757004,0.0018727481365203857,0.020383156836032867,0.0
225,0.025090914219617844,0.021828362718224525,0.027254901826381683,0.006525103002786636,0.0043279752135276794,0.0
226,0.3562752604484558,0.11411770433187485,0.41078445315361023,0.4843151122331619,0.10901838541030884,1.0
227,0.06624329835176468,0.033724594861269,0.03122889995574951,0.06503740698099136,0.07002879679203033,0.0
228,0.12099666893482208,0.3773258924484253,0.5267155170440674,0.5126584470272064,0.8114376962184906,1.0
229,0.1597219854593277,0.1727798879146576,0.8324543833732605,0.02611580491065979,1.3454647958278656,0.0
230,0.5669024586677551,0.19652792811393738,0.9696718454360962,0.7407490611076355,0.8055387735366821,0.0
231,0.029916446655988693,0.0284237302839756,0.03031112439930439,0.002985432744026184,0.0007893554866313934,0.0
232,0.03292209282517433,0.029908759519457817,0.5964130163192749,0.006026666611433029,1.1269818469882011,1.0
233,0.12946155667304993,0.3665292263031006,0.11814754456281662,0.4741353392601013,0.022628024220466614,0.0
234,0.0999971404671669,0.04556167498230934,0.11839336156845093,0.10887093096971512,0.036792442202568054,0.0
235,0.04814231023192406,0.05375581979751587,0.6596859097480774,0.011227019131183624,1.2230871990323067,1.0
236,0.04194118455052376,0.03268136829137802,0.020749235525727272,0.018519632518291473,0.04238389804959297,0.0
237,0.024009082466363907,0.02979884296655655,0.05175664275884628,0.011579521000385284,0.05549512058496475,0.0
238,0.06437297910451889,0.07549749314785004,0.19767090678215027,0.022249028086662292,0.26659585535526276,0.0
239,0.0514993816614151,0.7361421585083008,0.3241608440876007,1.3692855536937714,0.5453229248523712,1.0
240,0.039180975407361984,0.0731656476855278,0.04502616077661514,0.06796934455633163,0.011690370738506317,0.0
241,0.0355171337723732,0.04055285081267357,0.031097769737243652,0.010071434080600739,0.008838728070259094,0.0
242,0.03602132573723793,0.04092896357178688,0.025503868237137794,0.0098152756690979,0.02103491500020027,0.0
243,0.024166002869606018,0.08255937695503235,0.061064042150974274,0.11678674817085266,0.07379607856273651,0.0
244,0.9999713897705078,0.9997918009757996,0.9999927282333374,0.0003591775894165039,4.267692565917969e-05,0.0
245,0.025402700528502464,0.019927149638533592,0.08645330369472504,0.010951101779937744,0.12210120633244514,0.0
246,0.06749437749385834,0.04043019190430641,0.8259474635124207,0.05412837117910385,1.5169061720371246,0.0
247,0.0776796042919159,0.02193407155573368,0.7203992009162903,0.11149106547236443,1.2854391932487488,1.0
248,0.031855467706918716,0.08072823286056519,0.02787431888282299,0.09774553030729294,0.007962297648191452,0.0
249,0.02559935674071312,0.02189749851822853,0.02760876901447773,0.007403716444969177,0.004018824547529221,0.0
250,0.1999945044517517,0.8460891842842102,0.493908554315567,1.292189359664917,0.5878280997276306,1.0
251,0.2346895933151245,0.5274174213409424,0.15853528678417206,0.5854556560516357,0.1523086130619049,1.0
252,0.04047919437289238,0.04257921874523163,0.06531376391649246,0.004200048744678497,0.049669139087200165,0.0
253,0.02104107290506363,0.1256091594696045,0.8634399771690369,0.20913617312908173,1.6847978085279465,1.0
254,0.16108578443527222,0.12355867773294449,0.46962469816207886,0.07505421340465546,0.6170778274536133,1.0
255,0.028941158205270767,0.036025118082761765,0.15162627398967743,0.014167919754981995,0.24537023156881332,0.0
256,0.04092644900083542,0.028362339362502098,0.5134357810020447,0.02512821927666664,0.9450186640024185,1.0
257,0.12606118619441986,0.17371609807014465,0.22369682788848877,0.09530982375144958,0.19527128338813782,1.0
258,0.18916530907154083,0.5065248608589172,0.039168160408735275,0.6347191035747528,0.2999942973256111,1.0
259,0.04111016169190407,0.0316765271127224,0.03354528918862343,0.018867269158363342,0.01512974500656128,0.0
260,0.06824569404125214,0.09215531498193741,0.2887322008609772,0.047819241881370544,0.4409730136394501,0.0
261,0.03327805921435356,0.02433209866285324,0.021269988268613815,0.01789192110300064,0.024016141891479492,0.0
262,0.09564538300037384,0.15062718093395233,0.0615789070725441,0.10996359586715698,0.06813295185565948,1.0
263,0.04022316634654999,0.05750647187232971,0.027964917942881584,0.03456661105155945,0.024516496807336807,0.0
264,0.1161271184682846,0.1514170914888382,0.09859836101531982,0.07057994604110718,0.035057514905929565,1.0
265,0.11622513830661774,0.549953043460846,0.4793492555618286,0.8674558103084564,0.7262482345104218,1.0
266,0.04184741899371147,0.04793538898229599,0.03050919808447361,0.012175939977169037,0.022676441818475723,0.0
267,0.02697737142443657,0.02169143781065941,0.022081295028328896,0.010571867227554321,0.009792152792215347,0.0
268,0.09908798336982727,0.05741920694708824,0.7856883406639099,0.08333755284547806,1.3732007145881653,1.0
269,0.029994629323482513,0.04360325261950493,0.029729770496487617,0.02721724659204483,0.0005297176539897919,0.0
270,0.03211129456758499,0.040100451558828354,0.025523819029331207,0.015978313982486725,0.013174951076507568,0.0
271,0.07660149782896042,0.03808730095624924,0.947607696056366,0.07702839374542236,1.742012396454811,1.0
272,0.09387391060590744,0.09070178121328354,0.8567145466804504,0.006344258785247803,1.525681272149086,0.0
