,score,Anomaly
115,1.9483920335769653,0
116,1.101390179246664,1
117,0.7049838006496429,1
118,1.9562756679952145,0
119,1.961671207100153,0
120,0.10295228660106659,1
121,1.93929323554039,0
122,0.6194798722863197,1
123,1.895803451538086,0
124,1.9565137512981892,0
125,1.9705244153738022,0
126,1.9516336843371391,0
127,1.9663063175976276,0
128,1.8767715990543365,0
129,1.9779131300747395,0
130,1.9118239805102348,0
131,1.972693407908082,0
132,1.198824055492878,1
133,1.7165194600820541,0
134,1.9697042051702738,0
135,0.029934845864772797,1
136,0.1758417747914791,1
137,0.4149837978184223,1
138,1.9663037098944187,0
139,0.13883256912231445,0
140,0.006816249340772629,0
141,0.05621260404586792,1
142,0.7371693793684244,1
143,0.3299673292785883,1
144,1.973401615396142,0
145,1.8429399728775024,0
146,1.9725937321782112,0
147,1.3354708142578602,1
148,0.5139610543847084,1
149,0.9128930568695068,0
150,1.9351682662963867,0
151,1.6754466593265533,0
152,0.9179615825414658,1
153,1.9528636150062084,0
154,1.9372264593839645,0
155,1.826126053929329,0
156,0.009068414568901062,1
157,0.043406352400779724,0
158,0.3395436182618141,1
159,1.9722299315035343,0
160,0.10721197351813316,1
161,0.031108275055885315,1
162,0.0008573457598686218,0
163,0.6895482540130615,1
164,1.9797846376895905,0
165,0.710122037678957,1
166,1.929507665336132,0
167,1.6807619631290436,0
168,0.0004194974899291992,0
169,0.09087599068880081,1
170,0.013859083876013756,0
171,0.02017298713326454,1
172,1.03656005859375,0
173,0.26447582244873047,0
174,0.12494571506977081,1
175,0.055857639759778976,0
176,0.022574521601200104,1
177,1.0936893820762634,0
178,1.9221782311797142,0
179,0.009594295173883438,1
180,0.003588210791349411,0
181,0.01056651957333088,0
182,0.00638376921415329,0
183,0.11455631256103516,1
184,0.014658920466899872,0
185,0.0012206099927425385,0
186,0.8345870859920979,1
187,1.7895772010087967,0
188,1.9574572071433067,0
189,0.1521812118589878,1
190,1.8374242633581161,0
191,0.41143501177430153,1
192,1.8374748229980469,0
193,1.9259700551629066,0
194,1.9779787994921207,0
195,1.9582465328276157,0
196,1.9719534274190664,0
197,0.6356091499328613,0
198,0.418128265067935,1
199,1.9385167993605137,0
200,1.9647790305316448,0
201,0.2710760533809662,1
202,1.962373774498701,0
203,0.0006468296051025391,1
204,0.006120339035987854,0
205,0.0870656967163086,1
206,0.030124276876449585,0
207,0.015471825376152992,0
208,0.00201396644115448,0
209,1.4169030264019966,0
210,0.019865363836288452,1
211,0.22717086412012577,0
212,1.969032695516944,0
213,0.389069102704525,1
214,1.904560573399067,0
215,1.8604470193386078,0
216,1.8463875353336334,0
217,1.9714022241532803,0
218,1.8047082275152206,0
219,1.1224090158939362,1
220,1.9696842655539513,0
221,1.9749404788017273,0
222,0.0613570511341095,1
223,0.011065483093261719,0
224,0.0044880397617816925,0
225,0.0012307912111282349,0
226,0.028728224337100983,1
227,0.13717123121023178,0
228,0.01966606080532074,1
229,1.6712573766708374,0
230,1.7162474393844604,0
231,1.9699901174753904,0
232,0.5468616187572479,1
233,1.393980085849762,0
234,1.9485612362623215,0
235,0.633924936875701,1
236,1.964817140251398,0
237,1.9683314450085163,0
238,1.9079123809933662,0
239,0.26348481327295303,1
240,1.9112467393279076,0
241,1.954983413219452,0
242,1.9545054286718369,0
243,1.8979028314352036,0
244,0.00018286705017089844,0
245,1.3542296513915062,0
246,1.9549505561590195,0
247,0.41387323290109634,1
248,1.9005273431539536,0
249,1.977690564468503,0
250,0.3339349031448364,1
251,0.4991917908191681,1
252,1.952399954199791,0
253,0.024056080728769302,1
254,0.20505178347229958,1
255,1.9606805555522442,0
256,0.6030571684241295,1
257,0.017733950167894363,1
258,1.549453228712082,1
259,1.9660478308796883,0
260,1.8839720264077187,0
261,1.9748527519404888,0
262,0.12796902656555176,1
263,0.04375079274177551,0
264,0.14481092244386673,1
265,0.09223293140530586,1
266,0.005441285669803619,0
267,0.002076759934425354,0
268,0.02622651308774948,1
269,0.009565148502588272,0
270,0.02190076932311058,0
271,0.9137765243649483,1
272,1.863975465297699,0
273,1.9265166521072388,0
274,1.9562695622444153,0
275,1.9550669267773628,0
276,1.9418804980814457,0
277,1.950214259326458,0
278,1.3770543932914734,0
279,1.9726316910237074,0
280,1.4245682209730148,1
281,0.5973129123449326,1
282,0.40210586972534657,1
283,0.5265145413577557,1
284,1.9688466880470514,0
285,1.870227336883545,0
286,0.10533565282821655,1
287,0.014787692576646805,0
288,0.46062967367470264,1
289,1.9137918427586555,0
290,1.9650005772709846,0
291,1.9720027409493923,0
292,0.703314408659935,1
293,1.9223323240876198,0
294,1.474354326725006,0
295,1.962549138814211,0
296,1.875359632074833,0
297,0.12776517868041992,0
298,1.1583803296089172,0
299,0.5023790039122105,1
300,1.9341847896575928,0
301,1.9642706774175167,0
302,1.8745763897895813,0
303,1.9696102868765593,0
304,1.9670592620968819,0
305,0.6340273283421993,1
306,1.971092913299799,0
307,0.22653937339782715,1
308,1.7999004274606705,0
309,0.015797678381204605,1
310,0.01623554714024067,0
311,0.0637049600481987,1
312,0.3044341281056404,1
313,1.9740271586924791,0
314,1.925876908004284,0
315,0.7794545590877533,1
316,1.957142561674118,0
317,0.27052124217152596,1
318,1.9581092484295368,0
319,1.070980902761221,1
320,1.9734224174171686,0
321,1.843623787164688,0
322,0.3096335008740425,1
323,1.004395842552185,0
324,1.978497676551342,0
325,1.8086168766021729,0
326,1.887125201523304,0
327,1.9715518578886986,0
328,1.9620645716786385,0
329,0.025996273383498192,0
330,0.06914063170552254,0
331,0.581617996096611,0
332,1.4835808873176575,1
333,0.823490560054779,1
334,1.8863136172294617,0
335,1.9458529315888882,0
336,1.9782140757888556,0
337,1.9708980489522219,0
338,1.9383243210613728,0
339,0.12706118635833263,1
340,0.0016088113188743591,0
341,0.24625440500676632,1
342,1.960066046565771,0
343,1.8969589322805405,0
344,0.22942150942981243,1
345,1.9750908184796572,0
346,1.9569643214344978,0
347,1.9759323839098215,0
348,1.9268913492560387,0
349,1.9123774021863937,0
350,1.8880490213632584,0
351,1.904990293085575,0
352,0.3790796995162964,1
353,0.7810617573559284,1
354,1.9490665905177593,0
355,1.8649791330099106,0
356,0.3402309715747833,1
357,0.008903425186872482,1
358,0.12216614931821823,0
359,1.710521973669529,0
360,1.9750734735280275,0
361,1.95892870798707,0
362,1.6743181347846985,0
363,1.973352376371622,0
364,1.6872305870056152,0
365,1.8271354138851166,0
366,1.954489205032587,0
367,1.9687320217490196,0
368,0.6482576355338097,1
369,0.2901230938732624,1
370,1.914085440337658,0
371,1.9758567549288273,0
372,1.5853265821933746,0
373,1.9780863337218761,0
374,0.9919496774673462,0
375,1.9039445146918297,0
376,1.968685507774353,0
377,0.17330437898635864,1
378,1.9527494758367538,0
379,0.2925669364631176,1
380,1.7967323809862137,0
381,1.949632167816162,0
382,1.8759152442216873,0
383,1.6593881249427795,0
384,1.91397675126791,0
385,1.2579110264778137,0
386,0.1549457684159279,1
387,1.979508126154542,0
388,1.9704155661165714,0
389,1.9607513211667538,0
390,1.9648098051548004,0
391,0.4355725347995758,1
392,0.05880153737962246,1
393,0.11511337012052536,1
394,0.11287659406661987,1
395,0.143575057387352,0
396,1.3162135183811188,0
397,1.0175778772681952,1
398,1.9741180632263422,0
399,0.008670598268508911,0
400,0.004347838461399078,0
401,0.0008699577301740646,0
402,1.9556524455547333,0
403,1.6482942402362823,0
404,1.962146557867527,0
405,1.975682320073247,0
406,1.9653791040182114,0
407,0.2883817255496979,1
408,1.9643437415361404,0
409,1.9617916643619537,0
410,1.9745595660060644,0
411,1.957375407218933,0
412,1.8169608116149902,0
413,0.6455604583024979,1
414,0.7113287597894669,1
415,1.9737314004451036,0
416,1.9539639502763748,0
417,1.9665509089827538,0
418,1.9654522687196732,0
419,1.8712159246206284,0
420,1.7884365320205688,0
421,0.01670883595943451,1
422,0.6434763576835394,1
423,0.0025650449097156525,1
424,0.16456661745905876,1
425,0.6026160083711147,1
426,1.93352360278368,0
427,0.27726662158966064,1
428,1.9548867642879486,0
429,0.9338335990905762,0
430,0.24669150821864605,1
431,1.957387525588274,0
432,1.9232442378997803,0
433,0.9061820786446333,1
434,0.27929016202688217,1
435,1.9687653183937073,0
436,1.9659250192344189,0
437,0.5434811189770699,1
438,0.6656554490327835,1
439,1.8858357518911362,0
440,1.9715472999960184,0
441,0.03315329551696777,1
442,0.003524433821439743,0
443,1.0978708304464817,1
444,0.06453940272331238,1
445,0.0007207989692687988,0
446,0.08056676015257835,1
447,0.009727409109473228,0
448,1.9340756684541702,0
449,0.607907809317112,1
450,0.32982163690030575,1
451,1.979151489213109,0
452,1.9775937385857105,0
453,1.9294409304857254,0
454,1.949722483754158,0
455,0.019860025495290756,1
456,1.9247951433062553,0
457,0.3931106626987457,0
458,0.4350869730114937,1
459,1.930855743587017,0
460,1.9797517005354166,0
461,1.934457391500473,0
462,1.9667964838445187,0
463,1.947405282407999,0
464,1.9782088734209538,0
465,0.6163626909255981,1
466,1.9352903589606285,0
467,1.2012355253100395,1
468,1.9454584866762161,0
469,1.962194349616766,0
470,1.979812327772379,0
471,0.05274059250950813,1
472,0.39183777943253517,1
473,0.4457031711935997,1
474,1.8586813509464264,0
475,1.9508673809468746,0
476,1.9656491242349148,0
477,1.9554179348051548,0
478,1.9603924602270126,0
479,1.977313520386815,0
480,1.971968863159418,0
481,0.3575536161661148,1
482,1.9307732060551643,0
483,0.23837292194366455,0
484,1.9498163759708405,0
485,1.6077604591846466,0
486,0.2620853651314974,1
487,1.961975909769535,0
488,0.04610413871705532,1
489,0.05386454984545708,1
490,0.038813117891550064,0
491,0.1504826620221138,1
492,1.6867767572402954,0
493,1.977833479642868,0
494,1.9549074433743954,0
495,1.757254496216774,0
496,0.41427996940910816,1
497,1.9707631655037403,0
498,1.9464868754148483,0
499,1.9100076779723167,0
500,1.9800015669316053,0
501,1.2460678815841675,1
502,1.9639121070504189,0
503,1.8868572115898132,0
504,1.9506044015288353,0
505,1.934247761964798,0
506,1.0920668877661228,1
507,1.9775777496397495,0
508,0.3652092143893242,1
509,0.009250640869140625,1
510,1.805987372994423,0
511,1.9613000378012657,0
512,1.7749679759144783,0
513,1.9768316727131605,0
514,1.9342841729521751,0
515,1.978056663647294,0
516,1.9605804048478603,0
517,0.7941491510719061,1
518,1.4547985643148422,1
519,0.025678284466266632,1
520,0.0068708863109350204,0
521,0.0038069486618041992,0
522,0.11790085583925247,0
523,0.019260216504335403,0
524,0.009968569502234459,0
525,0.008551359176635742,1
526,0.12249305471777916,0
527,1.4464936256408691,1
528,1.969341702759266,0
529,1.3674472272396088,1
530,1.9707420449703932,0
531,1.8936108872294426,0
532,1.9775280077010393,0
533,1.9473107680678368,0
534,1.95155443623662,0
535,1.9658253751695156,0
536,1.964941505342722,0
537,0.06808353960514069,1
538,0.02774745598435402,1
539,0.1573762185871601,1
540,1.9172253087162971,0
541,1.9769830275326967,0
542,1.9662816673517227,0
543,1.8938311636447906,0
544,0.5748886466026306,1
545,1.9739298950880766,0
546,1.9773335009813309,0
547,1.9723709300160408,0
548,0.5359331145882607,1
549,0.22815207950770855,1
550,1.9749171771109104,0
551,1.976551741361618,0
552,1.913855865597725,0
553,1.6002450324594975,1
554,0.019346226006746292,1
555,0.7456967923790216,1
556,1.9749977085739374,0
557,1.6138543486595154,0
558,1.9551882185041904,0
559,1.9640943594276905,0
560,0.04600008204579353,1
561,0.21152076125144958,0
562,1.963504895567894,0
563,1.9759001638740301,0
564,1.972218282520771,0
565,0.6873497255146503,1
566,0.020621061325073242,0
567,0.3819117695093155,0
568,1.8638017624616623,0
569,0.6490841917693615,1
570,1.8309763669967651,1
571,1.9799823965877295,0
572,1.8528332114219666,0
573,1.8337945640087128,0
574,1.9130982384085655,0
575,1.932823546230793,0
576,1.9339667931199074,0
577,1.971650218591094,0
578,0.10395553708076477,1
579,0.1729021929204464,1
580,1.9770853482186794,0
581,1.937886793166399,0
582,1.8089131861925125,0
583,1.9437414929270744,0
584,0.04129355400800705,1
585,0.0776275172829628,0
586,0.09749680757522583,0
587,1.9374997317790985,0
588,0.12028467655181885,1
589,0.4246496111154556,1
590,1.8226737082004547,0
591,1.975797588005662,0
592,0.9819882977753878,1
593,1.9617985300719738,0
594,0.09312771633267403,1
595,0.0009311214089393616,0
596,0.02456127107143402,0
597,4.1291117668151855e-05,0
598,0.011157989501953125,0
599,0.029461588710546494,0
600,0.0012963823974132538,0
601,0.31973401457071304,1
602,0.74415123462677,0
603,1.9784648418426514,0
604,1.9614217765629292,0
605,1.934776708483696,0
606,1.9588396176695824,0
607,1.5130885541439056,0
608,1.965861715376377,0
609,1.9384260959923267,0
610,0.16405647061765194,1
611,1.9733021911233664,0
612,0.01941923052072525,1
613,0.02859318256378174,0
614,1.7853356152772903,0
615,1.9733872301876545,0
616,0.22048633359372616,1
617,1.9617315530776978,0
618,1.808809220790863,0
619,1.9562432020902634,0
620,1.9398879557847977,0
621,1.9458468370139599,0
622,1.9194537252187729,0
623,0.518998920917511,1
624,1.9707422070205212,0
625,1.975828055292368,0
626,1.9751117005944252,0
627,1.959516454488039,0
628,0.2608218714594841,1
629,1.8864213824272156,0
630,1.9713199529796839,0
631,1.9737630151212215,0
632,1.970117423683405,0
633,1.9555548317730427,0
634,1.9737019650638103,0
635,0.5433792285621166,1
636,1.9147988632321358,0
637,0.8900209423154593,1
638,1.617082953453064,0
639,0.11890524625778198,1
640,0.4654957354068756,1
641,0.13628407940268517,1
642,1.8370551317930222,0
643,1.5592331886291504,0
644,1.9452745206654072,0
645,1.4227241910994053,1
646,0.513105034828186,1
647,0.0469732154160738,1
648,0.015759442001581192,0
649,0.000823458656668663,0
650,0.04318060353398323,0
651,1.6735113188624382,0
652,1.9442457892000675,0
653,0.02400079555809498,1
654,1.97588867880404,0
655,1.9773181583732367,0
656,1.9638049192726612,0
657,1.975554782897234,0
658,0.14549516886472702,1
659,1.1610053442418575,0
660,1.963641956448555,0
661,0.02346661314368248,1
662,0.19571182131767273,1
663,0.9977869987487793,0
664,1.975793894380331,0
665,1.9271002784371376,0
666,0.1756950467824936,1
667,1.9548788778483868,0
668,0.8880569487810135,1
669,0.0021839290857315063,1
670,0.061448875814676285,1
671,0.003078041598200798,0
672,1.8733453899621964,0
673,0.04969572275876999,1
674,0.012529397383332253,0
675,0.009893670678138733,0
676,0.0015839412808418274,1
677,1.8609231114387512,0
678,1.8913832977414131,0
679,0.9343220386654139,1
680,1.9793227314949036,0
681,1.9784974232316017,0
682,1.9736368544399738,0
683,0.8038874864578247,0
684,1.9068652242422104,0
685,0.4413522817194462,1
686,1.831043228507042,0
687,1.9766906518489122,0
688,0.2212536409497261,1
689,1.722069039940834,1
690,1.8521320968866348,0
691,1.89065283536911,0
692,1.9781144801527262,0
693,1.9479153975844383,0
694,1.841583028435707,0
695,1.9711862951517105,0
696,1.9342753812670708,0
697,1.8084300458431244,0
698,1.968249972909689,0
699,0.19515788182616234,1
700,1.9665882736444473,0
701,0.7958440780639648,0
702,1.9713019002228975,0
703,0.4054643213748932,1
704,1.727047622203827,0
705,1.9629336223006248,0
706,1.965912975370884,0
707,1.9752800911664963,0
708,1.304218351840973,1
709,1.9785951543599367,0
710,1.6531321555376053,0
711,1.8191942274570465,0
712,1.9660704545676708,0
713,0.3782709054648876,1
714,1.886963166296482,0
715,0.03830902278423309,1
716,0.11131604388356209,0
717,0.012129958719015121,0
718,1.7816840633749962,0
719,1.9533101692795753,0
720,1.9591713957488537,0
721,1.962346326559782,0
722,1.9398943446576595,0
723,1.8463680744171143,0
724,1.9759708810597658,0
725,1.9539429284632206,0
726,1.8988841027021408,0
727,1.9730542991310358,0
728,1.1354630589485168,0
729,1.9627066031098366,0
730,1.9721038490533829,0
731,0.010870339348912239,1
732,0.24356128461658955,1
733,1.9767343327403069,0
734,1.9232191815972328,0
735,7.152557373046875e-07,0
736,0.01239297166466713,0
737,1.93936712667346,0
738,0.6333162691444159,1
739,1.97254447825253,0
740,1.9736690651625395,0
741,0.37706999480724335,1
742,1.4096035063266754,1
743,1.9783719591796398,0
744,1.3067297898232937,1
745,1.975272323936224,0
746,1.9472563453018665,0
747,1.9161173850297928,0
748,1.9618122838437557,0
749,0.20292902924120426,1
750,1.9556011334061623,0
751,0.22940553724765778,1
752,1.976816052570939,0
753,0.07854605466127396,1
754,0.008578382432460785,0
755,0.09047918021678925,1
756,0.05793185532093048,0
757,0.013118915259838104,0
758,0.8770295456051826,0
759,1.968829719349742,0
760,1.9744318220764399,0
761,1.979103922843933,0
762,1.9451199918985367,0
763,1.9395117796957493,0
764,1.970444317907095,0
765,0.08930329978466034,1
766,0.07340376079082489,1
767,0.0006228741258382797,0
768,0.07271160185337067,1
769,0.05474381893873215,1
770,0.025554116815328598,1
771,0.04980110749602318,0
772,0.0449533611536026,0
773,1.5647410191595554,0
774,1.9323650524020195,0
775,1.975405853241682,0
776,0.19465161114931107,1
777,0.15573953837156296,1
778,0.021746736019849777,1
779,0.204246386885643,0
780,0.0676454771310091,1
781,0.05885199084877968,0
782,0.8967296034097672,1
783,1.9672393091022968,0
784,1.9123220816254616,0
785,1.7883809953927994,0
786,0.6484739687293768,1
787,1.9709700401872396,0
788,0.14597173035144806,1
789,0.12279797345399857,1
790,0.23664262145757675,0
791,1.721939593553543,0
792,0.3499491922557354,1
793,9.298324584960938e-06,0
794,1.7313910126686096,0
795,0.423457533121109,1
796,1.9799982737749815,0
797,1.330531446263194,1
798,1.9774092845618725,0
799,1.6897909045219421,0
800,1.9696353655308485,0
801,1.8973344340920448,0
802,1.387317419052124,1
803,1.974781384691596,0
804,1.975349424406886,0
805,1.9484766647219658,0
806,1.9372856616973877,0
807,0.020573385059833527,1
808,0.0029032453894615173,0
809,0.055377453565597534,0
810,0.006470762193202972,0
811,0.004050077870488167,0
812,1.0332409851253033,0
813,1.9182579591870308,0
814,1.5137028694152832,0
815,1.978900484740734,0
816,1.9303297102451324,0
817,0.6458558905869722,1
818,1.970236511901021,0
819,1.9571906067430973,0
820,1.914812982082367,0
821,1.975187111645937,0
822,1.9611907228827477,0
823,0.6080799214541912,1
824,1.916970081627369,0
825,1.968151729553938,0
826,1.9789924025535583,0
827,0.3178199529647827,0
828,1.7016564309597015,0
829,1.9482205770909786,0
830,0.6851109266281128,0
831,1.951039895415306,0
832,1.973857544362545,0
833,1.9769838228821754,0
834,0.13230000436306,1
835,0.014058757573366165,0
836,0.9378521144390106,0
837,0.26966894418001175,1
838,1.9244231134653091,0
839,1.908835232257843,0
840,1.9546537846326828,0
841,1.9587169885635376,0
842,1.9740472715348005,0
843,1.9167280122637749,0
844,1.9791505970060825,0
845,1.9221648871898651,0
846,1.9792143106460571,0
847,1.8216681629419327,0
848,1.889461636543274,0
849,1.9788149204105139,0
850,1.8812688812613487,0
851,1.9157772809267044,0
852,0.3546401225030422,1
853,1.976914232596755,0
854,1.9765933509916067,0
855,1.9568372406065464,0
856,0.8824416920542717,1
857,1.9779718201607466,0
858,1.9301645755767822,0
859,1.9652830623090267,0
860,1.9151020497083664,0
861,1.9574747420847416,0
862,1.9259737133979797,0
863,1.977645244449377,0
864,1.9501942656934261,0
865,1.9685611687600613,0
866,1.9498868733644485,0
867,0.01626039296388626,1
868,1.9549560509622097,0
869,1.6599162817001343,0
870,1.9697965271770954,0
871,1.9653479009866714,0
872,0.6842478513717651,0
873,1.972355179488659,0
874,1.973175385966897,0
875,0.49350911378860474,0
876,1.9796467665582895,0
877,0.1065438762307167,1
878,0.2521309368312359,1
879,1.9759410228580236,0
880,1.9313504919409752,0
881,0.0941226128488779,1
882,1.5309086609631777,1
883,1.9674870930612087,0
884,1.7255801856517792,0
885,1.9672795720398426,0
886,1.8160125315189362,0
887,1.3997814394533634,1
888,1.9779864214360714,0
889,1.850852981209755,0
890,1.33133864402771,1
891,1.8329243510961533,0
892,1.9613110311329365,0
893,1.7534503191709518,0
894,1.679434597492218,0
895,1.960033968091011,0
896,1.7826646715402603,0
897,1.9755133893340826,0
898,0.4015028774738312,1
899,0.9628399163484573,1
900,1.8980466797947884,0
901,1.819005772471428,0
902,1.9658834710717201,0
903,1.9493058361113071,0
904,1.9782762601971626,0
905,1.8683078438043594,0
906,0.0030849091708660126,1
907,0.036810630932450294,1
908,1.971757773309946,0
909,0.35541677474975586,1
910,0.1456243135035038,1
911,0.5770154632627964,1
912,0.0,1
913,0.860442504286766,1
914,0.1770782247185707,1
915,1.403979554772377,1
916,0.11882778815925121,1
917,0.1512640379369259,1
918,0.1976359263062477,1
919,0.3293667286634445,1
920,0.9837198313325644,1
921,1.8472104221582413,0
922,1.9630592539906502,1
923,0.03179888613522053,1
924,0.05550357699394226,1
925,0.029191557317972183,1
926,0.940838847309351,1
927,1.974669361487031,0
928,1.8512701094150543,0
929,1.6579832434654236,0
930,1.9667505100369453,0
931,1.9043184965848923,0
932,1.9760430417954922,0
933,1.8423011749982834,0
934,0.01381562277674675,1
935,0.005210835486650467,1
936,0.5916589610278606,1
937,1.968716386705637,0
938,0.06237250939011574,1
939,0.25250939652323723,0
940,1.9755563829094172,0
941,0.3228939026594162,1
942,1.8039133548736572,0
943,1.9713454116135836,0
944,1.9762002620846033,0
945,1.9504174813628197,0
946,0.4128080680966377,1
947,1.333226328715682,1
948,1.97880301438272,0
949,0.17739717662334442,1
950,0.02369098551571369,1
951,0.0075289662927389145,1
952,1.348661482334137,0
953,1.7479861974716187,0
954,1.9796722680330276,0
955,0.46429180912673473,1
956,0.6029959209263325,1
957,1.9219110906124115,0
958,1.7129054851830006,1
959,0.011547893285751343,1
960,0.014021692797541618,0
961,0.024391978979110718,0
962,0.015817880630493164,0
963,0.060206253081560135,0
964,1.157514214515686,0
965,1.9719195440411568,0
966,1.9505204148590565,0
967,0.12399314343929291,1
968,0.6270670741796494,1
969,1.974401904270053,0
970,0.13810278847813606,1
971,1.3390289098024368,1
972,1.9746716637164354,0
973,0.09691483527421951,1
974,0.02153133973479271,0
975,0.09991396591067314,0
976,0.8787534646689892,0
977,1.8478103876113892,0
978,1.9591959975659847,0
979,1.967439565807581,0
980,1.9340182319283485,0
981,1.8823669031262398,0
982,1.9754237048327923,0
983,1.9504559859633446,0
984,0.031183864921331406,1
985,0.017546359449625015,0
986,0.019902870059013367,1
987,1.1794371604919434,0
988,1.9690894857048988,0
989,0.03608149290084839,1
990,1.957079917192459,0
991,1.9789925869554281,0
992,1.97740563377738,0
993,1.8723799735307693,0
994,1.9189117401838303,0
995,0.19506094977259636,1
996,1.2488186359405518,0
997,1.9753855522722006,0
998,1.9702855199575424,0
999,1.7522383630275726,0
1000,1.3426700830459595,0
1001,0.2566244453191757,1
1002,1.306767938658595,1
1003,0.08720589429140091,1
1004,1.1680277287960052,1
1005,1.974202984943986,0
1006,0.3877463862299919,1
1007,0.10231659188866615,1
1008,0.03581599146127701,0
1009,1.9499317780137062,0
1010,0.023337550461292267,1
1011,1.9452845230698586,0
1012,0.9069596044719219,1
1013,0.04724310152232647,1
1014,0.0004972890019416809,0
1015,1.4113778099417686,1
1016,1.9689932856708765,0
1017,1.977887162938714,0
1018,1.9790560565888882,0
1019,1.9380495510995388,0
1020,1.9702961388975382,0
1021,1.730102226138115,1
1022,0.0216207392513752,1
1023,0.011098261922597885,0
1024,0.014482960104942322,0
1025,0.05122320353984833,0
1026,0.010474225506186485,0
1027,0.02351633459329605,0
1028,1.4501380324363708,0
1029,1.8037796765565872,0
1030,1.9777971263974905,0
1031,0.5525523722171783,0
1032,1.937094047665596,0
1033,1.8469095826148987,0
1034,1.9681328348815441,0
1035,1.9669762179255486,0
1036,0.013800648972392082,1
1037,1.8781793490052223,0
1038,0.5377749726176262,1
1039,1.9673249386250973,0
1040,1.9603186435997486,0
1041,0.3201706390827894,1
1042,1.9749926254153252,0
1043,1.9567181579768658,0
1044,1.973512053489685,0
1045,1.9470229260623455,0
1046,0.02772025763988495,1
1047,0.0004729032516479492,0
1048,0.029625456780195236,0
1049,0.12231229059398174,0
1050,1.9254542663693428,0
1051,0.9497093539685011,1
1052,0.11836347728967667,1
1053,0.3017851859331131,0
1054,1.9782637804746628,0
1055,1.9474413320422173,0
1056,0.6130601670593023,1
1057,1.9797648377716541,0
1058,0.00963687151670456,1
1059,0.009769884869456291,0
1060,1.3783225417137146,1
1061,1.9138571470975876,0
1062,1.9730158634483814,0
1063,0.7576620578765869,1
1064,0.2388998158276081,1
1065,1.9524032175540924,0
1066,1.9771433770656586,0
1067,0.6596233025193214,1
1068,1.9774421732872725,0
1069,0.5985132977366447,1
1070,1.953115213662386,0
1071,1.975382825359702,0
1072,1.896760880947113,0
1073,1.966549340635538,0
1074,1.970554243773222,0
1075,1.9686187952756882,0
1076,1.972922993823886,0
1077,1.0884277895092964,1
1078,1.957538791000843,0
1079,1.9481374770402908,0
1080,0.05304782837629318,1
